9632 140
63 115 64
71 101 94
32 81 26
82 108 59
70 128 36
116 117 7
33 139 24
20 131 4
37 104 65
116 130 59
41 79 3
16 98 11
8 68 55
45 75 18
23 91 62
91 129 38
82 86 57
33 129 13
27 108 75
22 23 53
3 106 38
71 106 46
121 131 35
19 82 38
6 17 14
1 111 9
32 105 13
23 84 69
43 132 8
4 110 71
19 55 63
66 95 39
82 96 10
137 138 97
14 78 80
21 48 22
8 103 56
23 93 43
58 72 28
91 136 89
107 134 12
18 67 16
8 128 13
60 132 52
54 55 11
2 7 33
36 87 68
29 114 93
24 70 99
62 93 76
31 91 61
4 106 32
57 58 90
87 95 12
34 88 3
78 124 14
60 76 62
75 137 54
73 82 37
57 93 38
19 127 10
59 134 88
65 118 77
73 117 29
10 79 29
18 132 91
96 103 70
55 110 53
59 66 29
62 126 71
10 138 16
64 97 85
18 21 7
2 118 86
55 64 76
4 28 90
24 78 11
1 71 35
1 100 13
0 56 86
23 103 13
119 135 36
31 139 1
6 93 51
72 77 39
23 104 74
91 98 20
96 106 5
4 97 9
35 100 7
105 107 72
34 96 8
23 79 52
12 56 16
6 97 80
0 72 88
23 120 20
20 113 57
15 35 100
6 82 72
112 126 30
64 138 31
83 139 33
30 79 22
70 139 44
65 71 70
16 60 96
36 58 83
20 73 88
96 132 21
61 139 76
28 58 19
25 65 2
50 54 15
21 102 74
11 54 26
95 113 77
8 120 36
76 139 67
118 128 32
8 129 26
61 67 63
108 124 46
27 80 42
9 132 21
8 12 51
56 81 58
8 59 15
5 19 65
34 98 73
63 75 25
11 121 90
99 138 61
33 112 34
28 133 87
86 93 23
39 129 2
21 41 17
57 100 93
24 127 13
48 93 73
16 32 58
12 61 19
18 102 71
2 108 88
78 106 84
128 138 57
58 121 35
93 136 12
12 16 46
35 80 53
0 91 47
58 138 70
32 66 37
26 128 87
77 132 85
19 34 23
72 84 22
14 133 13
48 83 97
81 105 90
57 120 76
0 132 37
81 112 68
10 95 89
9 139 94
2 9 98
17 116 97
67 108 1
59 136 16
54 76 24
72 133 88
45 66 16
30 49 65
80 116 12
114 116 68
19 110 75
59 83 84
24 92 6
49 112 57
102 118 1
41 70 3
49 132 51
49 76 51
91 105 99
86 105 91
79 125 93
42 96 36
110 137 81
61 118 3
18 117 84
58 63 79
51 101 76
25 79 73
5 44 86
10 102 31
54 99 52
4 33 83
4 131 53
88 105 48
55 115 8
29 59 95
47 52 39
73 89 87
88 114 56
69 74 99
96 102 9
2 22 35
66 120 78
72 73 38
12 114 9
64 129 39
68 93 19
92 101 69
54 96 53
120 122 19
12 42 22
91 135 65
69 123 30
69 133 48
31 110 50
103 130 85
47 106 2
62 136 19
13 24 84
15 57 10
30 94 81
21 42 6
67 137 93
74 75 90
40 97 40
104 110 83
97 111 49
73 103 67
3 23 33
114 139 22
9 126 94
10 85 6
52 136 15
48 114 48
20 95 17
31 120 32
27 91 18
22 100 12
75 96 34
42 89 55
80 99 78
29 92 58
4 125 45
40 108 32
74 130 76
37 77 100
66 103 94
50 105 71
65 120 68
85 138 36
92 111 6
54 122 49
15 27 81
71 113 67
92 117 19
38 78 98
66 97 52
52 84 40
19 35 6
58 61 83
57 86 50
10 42 68
11 64 57
13 127 57
4 123 3
71 104 2
81 117 18
64 86 8
16 103 38
1 101 83
107 137 35
4 103 35
47 116 26
33 41 56
77 126 72
21 78 10
78 134 94
26 78 22
69 76 2
90 131 71
35 128 89
59 139 10
8 49 80
4 29 95
20 129 86
20 102 96
84 121 74
51 111 53
5 72 34
20 115 11
0 3 98
91 108 17
48 72 93
94 106 6
71 133 74
85 108 32
46 99 94
107 111 80
131 138 6
34 122 64
58 106 5
11 108 64
16 28 1
0 18 92
23 113 51
6 111 100
24 106 49
92 109 95
67 131 67
25 83 4
4 113 35
53 131 18
5 111 13
20 92 74
48 118 84
90 116 43
100 122 38
43 101 75
22 72 10
70 81 36
53 95 92
49 93 61
90 103 50
50 98 17
30 105 21
8 35 37
106 120 5
0 82 17
16 134 17
68 127 29
90 92 38
41 124 49
18 81 49
44 55 49
3 79 14
95 119 80
28 40 87
63 121 72
30 52 30
56 57 6
17 82 24
55 132 89
43 85 34
72 75 2
9 120 31
30 110 39
23 65 55
97 125 92
31 51 68
28 55 79
48 91 68
3 80 84
11 19 3
33 101 47
111 136 66
14 76 90
14 52 69
69 111 33
33 119 82
21 59 12
31 124 89
49 97 46
72 99 92
109 135 39
81 120 84
106 112 38
17 52 90
27 133 18
14 77 83
86 101 4
71 95 81
27 37 34
56 68 16
36 92 25
42 55 43
19 42 97
44 99 18
95 99 6
46 125 23
102 120 4
21 50 57
86 136 70
38 64 70
44 48 33
89 138 22
52 64 68
89 94 36
15 98 51
9 31 79
51 78 40
11 115 2
85 94 42
29 56 31
54 85 48
36 117 46
55 94 88
22 51 11
118 138 63
33 55 35
37 99 68
40 124 39
61 100 1
22 101 44
15 126 16
101 109 76
38 120 34
13 117 63
22 44 79
23 135 26
68 122 35
68 75 4
62 94 49
0 9 45
87 107 6
13 41 42
63 125 26
117 134 40
85 86 9
0 115 8
13 57 35
92 100 7
36 41 39
44 95 58
66 116 69
61 112 69
63 90 99
36 132 73
101 137 12
99 100 7
88 125 16
18 130 43
69 90 54
31 111 62
39 130 63
52 119 74
0 80 92
33 34 20
53 56 77
123 130 52
15 114 59
4 127 80
83 85 85
34 80 88
67 139 61
43 45 44
43 108 48
0 123 68
59 131 4
64 126 58
51 66 3
51 93 2
6 121 2
60 102 94
10 74 64
22 126 70
55 74 79
40 90 16
52 116 35
76 101 32
39 81 80
58 76 98
45 96 33
16 46 82
87 92 35
85 130 34
79 94 30
51 55 83
65 119 20
24 118 23
48 50 11
15 123 88
111 125 17
43 53 19
89 92 1
10 67 73
14 56 22
63 79 22
56 104 78
126 133 96
21 55 9
45 69 88
33 118 36
36 73 72
53 133 52
11 80 62
78 101 95
3 66 90
26 101 83
97 132 18
15 33 48
5 61 1
0 48 36
6 56 57
101 110 24
28 121 45
57 92 74
116 128 82
14 26 3
62 110 78
105 133 70
0 137 49
95 124 40
94 95 17
26 131 55
103 121 90
72 76 76
65 107 23
62 109 52
83 104 88
54 119 5
13 40 24
13 93 67
1 37 28
2 129 34
72 101 51
43 122 80
80 104 27
36 60 46
10 23 30
9 87 93
16 70 99
66 93 14
4 89 52
51 58 65
122 139 23
78 109 95
42 99 40
72 127 27
28 132 29
118 126 35
25 116 93
12 18 11
95 133 71
29 61 41
37 59 97
54 126 20
2 79 54
31 108 75
93 123 96
104 139 22
69 106 67
37 46 65
12 123 21
47 123 92
85 137 41
24 63 95
49 126 52
32 106 36
41 117 93
62 133 16
4 12 91
37 82 27
6 34 79
116 133 81
55 109 46
38 117 12
51 73 72
66 117 41
12 76 41
4 114 32
79 110 52
8 32 80
25 138 14
35 139 9
31 109 21
71 109 9
114 122 47
29 139 87
44 53 33
64 107 18
16 66 98
31 112 69
101 123 100
116 121 4
64 67 95
2 14 12
35 122 15
31 115 84
74 87 79
35 132 91
65 72 77
38 101 12
114 133 10
1 112 30
1 78 7
43 111 12
72 123 78
36 40 73
22 91 55
94 122 33
11 136 66
91 117 5
51 123 96
100 116 15
27 63 47
112 122 21
88 117 75
84 136 58
80 132 42
69 88 14
0 53 49
45 113 100
71 110 35
75 123 96
11 69 22
128 133 53
56 123 39
31 68 93
88 129 74
44 115 37
29 89 43
9 83 14
17 67 88
23 62 96
23 60 33
76 99 15
53 117 70
3 117 93
35 48 100
68 115 10
21 64 89
57 91 14
40 47 23
8 94 94
42 105 55
35 117 12
98 135 19
103 126 57
82 112 13
43 100 13
27 43 90
32 131 66
34 100 58
66 108 43
80 114 33
31 80 10
37 85 37
14 102 9
4 62 93
46 62 81
43 87 75
28 119 33
9 56 78
73 78 100
1 85 40
5 87 43
54 114 23
36 47 98
5 128 60
52 65 68
41 62 38
1 40 14
59 99 45
11 33 81
42 48 5
51 54 22
40 65 77
54 89 27
26 112 58
51 86 82
99 109 49
101 117 77
42 70 61
55 57 21
19 130 24
64 96 14
55 130 64
1 91 40
35 72 8
67 72 79
58 101 48
95 120 5
75 139 50
24 48 54
12 28 37
51 99 16
40 104 80
34 109 46
49 81 63
67 95 5
101 127 19
28 43 95
16 117 55
40 103 81
44 96 11
43 66 62
19 64 37
28 107 1
66 102 14
57 104 66
74 121 1
1 139 26
18 123 4
22 52 31
2 33 26
93 116 15
37 57 10
80 100 30
30 34 96
62 106 88
52 71 25
20 66 38
0 110 56
27 131 28
132 135 29
18 72 83
5 116 28
28 79 39
123 132 34
45 80 26
15 37 70
65 137 68
6 125 41
80 85 50
46 50 85
21 36 75
46 54 31
38 80 66
21 31 19
54 116 98
59 60 36
113 139 70
52 68 26
71 118 9
30 101 82
97 108 68
53 93 46
64 123 43
76 80 54
38 104 12
13 22 4
33 73 11
68 111 27
47 86 10
82 93 2
7 93 52
22 133 34
2 115 5
22 139 50
64 106 16
39 53 44
8 95 3
27 105 46
55 122 25
22 61 21
49 62 94
83 138 9
41 92 95
38 98 100
23 111 81
8 87 73
37 49 88
53 67 100
116 139 51
23 118 67
96 122 17
37 116 14
2 3 47
8 17 66
87 133 1
21 99 38
10 65 55
44 98 98
123 134 6
41 110 30
63 95 12
21 61 20
60 87 92
50 76 18
9 112 86
35 86 60
133 135 69
21 30 41
3 73 25
38 87 52
33 98 3
94 127 90
108 134 75
17 61 91
123 128 28
17 87 49
43 134 40
85 95 22
24 88 55
54 105 7
10 84 94
21 40 43
16 81 36
11 45 25
66 130 23
50 90 93
28 57 77
34 126 24
46 59 95
71 139 94
90 122 36
66 77 70
16 49 21
54 136 56
109 120 10
34 94 23
47 112 40
6 54 91
71 93 51
93 117 53
0 117 30
80 128 49
18 87 86
33 94 1
18 47 30
40 57 59
43 127 17
5 109 47
11 100 52
86 102 43
0 36 28
6 18 57
56 83 2
76 128 84
116 132 47
21 43 71
30 32 21
4 31 67
26 66 58
114 115 43
5 62 4
108 111 12
128 136 42
69 139 53
60 78 65
41 82 82
19 122 84
91 121 6
22 138 65
61 62 84
31 57 50
50 86 31
20 89 49
125 127 25
29 128 57
52 81 28
111 128 2
76 110 43
16 107 45
98 132 83
16 133 76
73 138 17
6 14 49
103 135 84
45 135 70
10 113 80
47 78 45
76 77 50
38 112 34
52 137 34
48 117 45
60 129 26
51 61 99
15 89 15
48 58 56
101 115 78
57 59 25
127 138 82
95 123 36
108 138 29
14 101 31
0 95 74
24 69 91
110 111 31
9 86 46
7 62 99
16 76 85
31 78 44
14 28 83
80 97 50
2 96 15
7 79 64
99 106 8
61 92 78
20 67 44
30 50 14
15 132 2
79 98 58
52 104 40
15 16 93
6 116 81
37 75 33
19 120 43
4 100 33
70 117 69
4 98 23
44 101 8
1 67 100
80 139 74
18 50 56
106 107 14
27 79 86
28 74 5
35 138 68
85 126 72
71 74 86
19 44 81
11 63 15
70 89 60
73 116 29
2 11 84
38 129 2
93 109 59
27 98 78
0 118 12
87 123 99
13 88 23
60 112 9
100 108 17
62 108 29
38 70 7
17 32 76
81 135 21
22 43 3
30 120 92
16 30 26
6 130 16
51 59 57
99 104 97
74 81 61
96 128 54
12 55 73
12 38 49
86 110 92
43 90 78
8 43 39
20 90 38
54 90 60
32 139 65
103 106 84
54 61 6
11 73 9
80 87 40
50 59 38
3 22 2
66 110 90
11 106 60
4 121 79
59 65 67
26 59 20
70 73 45
7 113 11
1 105 90
36 55 42
31 55 3
14 42 73
54 94 15
100 112 86
22 93 15
40 82 7
1 130 36
32 125 94
52 98 95
11 43 63
62 77 28
62 130 97
24 134 51
31 53 14
49 68 24
24 99 36
4 52 58
87 117 46
31 38 90
75 125 47
42 67 88
94 130 61
72 136 43
74 114 16
30 89 24
41 102 21
27 51 89
103 118 35
40 114 27
84 108 93
59 128 3
45 86 34
70 130 18
16 96 28
8 13 54
29 121 80
7 15 1
45 137 81
48 61 55
11 93 4
49 136 22
22 107 55
63 108 58
71 112 17
62 105 98
29 37 29
84 87 25
10 41 64
108 112 10
81 99 54
6 24 46
109 127 99
21 54 6
61 115 38
83 101 60
46 82 89
44 86 85
4 135 20
63 130 46
6 10 71
20 98 74
94 129 70
84 94 21
129 132 14
36 123 3
24 105 86
5 34 73
31 59 62
5 24 73
1 50 62
14 15 2
19 123 76
41 139 27
85 114 98
2 70 45
3 132 6
18 116 50
43 119 86
9 74 11
13 124 48
23 30 72
82 100 67
7 53 49
6 89 46
74 110 28
41 123 72
17 97 83
73 107 3
61 136 83
50 66 10
22 94 5
44 70 63
120 124 52
69 137 51
25 117 34
47 109 5
43 82 33
33 80 79
54 133 79
122 133 13
78 113 34
49 82 60
118 137 19
41 69 70
46 84 41
2 26 85
65 100 40
67 98 27
3 14 16
6 124 15
7 69 13
9 20 71
30 138 87
9 61 33
58 82 64
3 97 44
45 97 30
93 134 8
7 57 70
100 131 15
24 102 82
102 115 46
93 129 25
70 84 45
94 125 18
4 130 57
3 129 71
59 137 73
102 113 85
128 130 99
17 109 20
0 119 27
8 123 31
24 46 41
37 105 37
35 129 60
112 128 15
97 130 28
84 118 31
63 127 46
1 31 2
4 134 29
122 128 62
31 61 41
15 111 14
91 106 75
1 73 25
17 96 65
24 64 99
23 133 24
53 110 93
0 55 56
119 122 79
28 108 11
102 108 100
10 116 40
15 92 89
28 34 54
0 47 10
15 56 62
69 104 69
102 123 62
20 55 44
71 96 59
15 110 12
61 119 69
30 41 18
97 124 21
116 129 96
7 125 69
79 104 72
36 42 37
110 118 42
21 49 30
48 56 11
38 59 14
53 89 64
68 130 72
73 125 59
12 128 27
109 136 1
24 91 28
108 119 70
7 74 73
8 18 65
50 122 55
28 46 24
41 98 11
33 93 39
58 89 84
52 69 52
47 66 99
14 74 28
8 63 64
99 110 66
125 138 22
53 139 71
71 94 89
59 110 20
67 125 80
42 118 81
24 36 1
16 88 83
49 122 38
3 126 81
22 70 25
4 124 61
9 115 16
35 113 78
27 84 99
28 68 47
51 87 57
47 77 41
51 80 56
46 137 69
57 89 30
16 29 15
68 98 80
34 77 34
125 134 88
104 107 10
64 88 87
11 44 11
78 93 31
9 116 3
60 133 92
16 38 35
23 87 42
127 131 95
52 53 12
41 45 24
104 123 47
77 92 43
85 134 66
7 94 69
37 45 99
75 138 55
55 134 2
67 111 56
4 78 84
33 109 44
61 110 27
61 122 7
23 123 55
24 120 23
80 113 61
17 125 98
18 128 29
50 125 17
7 12 53
18 109 27
25 78 30
87 121 95
10 60 8
55 95 14
34 50 32
131 134 15
68 81 68
90 138 53
27 65 59
58 108 24
38 44 69
72 97 10
75 115 57
62 72 52
86 133 53
20 40 2
12 59 61
74 129 45
45 138 66
41 54 15
7 102 74
70 95 51
36 48 30
20 39 84
10 39 12
13 136 52
93 121 28
27 48 19
54 134 26
49 90 15
74 99 18
5 39 30
76 133 91
113 122 70
3 119 63
54 100 39
70 118 91
3 127 95
54 59 21
29 132 96
94 108 12
6 138 16
35 42 33
65 74 84
57 106 27
6 52 57
19 128 39
29 123 27
31 60 54
19 79 63
50 101 21
126 130 70
3 86 9
106 113 41
9 19 43
70 107 86
91 110 63
33 92 29
61 74 48
67 118 54
70 106 92
2 77 33
18 49 46
103 132 34
46 111 29
92 134 77
37 120 17
81 128 63
7 20 21
85 120 33
0 52 51
39 90 100
69 86 12
64 80 82
18 115 93
98 103 37
10 135 62
38 85 29
69 108 61
97 119 7
64 98 20
41 111 10
30 37 5
80 117 52
24 41 20
46 139 34
1 138 8
125 137 13
99 115 33
22 40 6
1 96 39
47 74 67
6 49 40
17 137 9
19 27 7
47 63 21
7 91 74
3 85 45
95 128 72
14 85 20
23 106 78
2 52 23
58 91 1
58 84 75
82 106 5
60 109 89
9 43 92
108 130 11
42 45 94
5 95 28
12 27 53
9 67 80
42 93 93
84 112 10
1 6 81
80 119 29
20 21 17
33 61 19
86 100 16
113 131 79
12 37 91
77 105 5
14 94 26
6 90 5
33 105 14
56 138 33
57 76 57
38 72 68
37 114 62
18 94 9
14 79 34
13 97 91
114 125 18
72 135 67
70 100 11
24 40 94
85 117 50
34 60 79
60 111 29
93 102 19
88 103 71
50 61 34
59 113 91
40 53 84
28 86 86
1 35 59
54 132 35
10 122 89
119 139 12
49 118 18
38 47 33
109 132 49
99 114 41
7 35 75
35 104 45
2 57 9
9 99 69
66 74 77
66 124 72
62 73 72
74 90 33
101 138 42
8 37 98
66 126 77
36 59 10
40 49 96
77 90 16
45 123 2
18 120 51
7 73 30
70 97 78
6 122 53
84 95 15
26 38 28
68 106 55
94 133 11
64 104 30
37 138 65
67 128 89
25 103 87
66 121 28
36 139 60
44 45 89
23 26 81
41 109 87
41 66 11
56 131 56
90 95 30
88 133 20
66 123 95
50 70 87
64 91 47
61 90 76
43 97 30
84 102 20
45 111 2
16 122 52
55 120 27
19 103 76
105 134 28
82 124 55
44 50 7
5 35 91
26 135 55
9 51 9
27 29 24
125 136 44
100 102 17
121 137 38
5 94 96
33 122 100
78 120 30
9 100 58
65 116 2
0 81 57
0 5 99
26 55 72
10 118 28
127 135 37
12 26 43
89 119 95
7 87 50
101 120 51
48 75 86
16 25 35
2 121 75
9 117 62
24 138 91
85 125 48
24 26 14
0 111 53
49 131 17
63 66 17
27 42 55
55 119 76
16 71 25
22 57 85
44 46 53
3 34 9
109 138 60
55 106 62
58 115 48
84 101 25
1 117 63
63 101 47
24 115 8
30 115 46
29 30 23
36 79 22
25 88 81
1 21 21
44 105 14
85 123 87
29 42 75
57 73 41
29 73 59
109 130 32
84 110 92
28 114 43
71 114 49
23 78 80
46 101 86
3 55 2
2 119 73
57 78 68
17 133 13
124 125 20
18 59 20
99 120 64
106 114 88
13 114 4
56 93 54
30 93 68
82 132 47
87 111 39
19 23 45
16 68 58
12 121 67
51 134 91
1 132 50
10 71 5
54 115 78
30 126 5
39 97 4
5 43 7
63 119 74
9 122 52
49 54 51
40 136 95
20 123 64
36 80 81
33 63 5
92 129 89
63 67 9
3 88 74
22 115 10
11 137 16
100 110 52
100 105 28
34 131 93
25 86 20
108 110 24
7 123 32
17 111 50
22 97 35
5 13 100
9 36 70
3 28 87
126 139 72
58 114 47
100 107 20
34 132 1
91 100 21
28 69 69
4 21 63
97 109 23
69 122 65
37 84 91
7 60 22
17 79 80
47 72 23
16 43 19
27 114 71
31 83 77
1 41 36
50 94 39
73 87 45
71 126 46
89 107 66
9 82 68
3 128 80
55 105 40
3 13 8
57 119 30
19 24 73
23 52 99
41 73 47
29 116 52
25 36 38
1 20 73
115 123 17
42 98 5
115 136 59
44 63 89
24 111 38
34 136 51
88 93 42
1 28 71
14 55 97
0 34 12
50 57 95
1 14 75
17 54 30
50 51 77
51 97 23
0 17 2
124 132 14
16 86 55
13 47 82
84 103 10
65 73 40
92 93 49
83 122 17
30 131 8
80 83 30
26 40 78
80 96 76
3 116 43
73 90 45
52 117 85
73 131 27
39 95 18
51 116 36
50 80 19
56 90 56
16 111 95
1 4 33
58 125 91
10 53 46
89 139 2
57 68 10
32 50 55
116 122 40
25 99 87
79 91 80
35 101 32
47 69 82
114 134 43
89 120 14
1 32 98
2 122 9
80 103 11
50 106 46
45 70 55
3 35 81
2 78 49
21 85 75
80 138 94
38 133 46
24 139 71
2 4 11
86 112 22
5 58 56
14 25 88
14 63 94
6 39 84
119 126 99
11 139 1
53 124 19
5 18 78
59 101 16
13 105 79
11 30 41
5 64 82
52 62 96
6 105 40
19 52 64
34 47 84
28 77 80
51 133 45
32 67 85
19 116 59
33 135 78
26 132 9
61 125 97
111 123 24
36 127 27
96 100 35
54 56 51
25 82 76
13 16 77
26 35 21
97 116 21
36 96 12
61 113 98
27 128 55
52 105 9
75 128 51
30 119 94
31 128 17
43 106 90
77 117 82
32 54 29
9 44 82
9 123 80
80 107 4
47 55 53
39 85 7
20 83 100
5 48 72
6 77 61
23 44 14
86 124 81
93 114 63
27 134 63
9 12 97
71 98 83
3 57 78
10 99 46
31 52 49
0 44 15
10 72 20
38 131 90
7 110 74
53 112 43
37 65 73
34 61 99
22 26 58
36 51 85
2 36 65
27 88 51
40 60 2
66 67 71
87 126 9
24 90 80
25 66 100
41 68 25
30 106 35
15 73 52
68 74 24
105 138 8
11 81 97
21 97 81
60 114 67
51 132 87
28 127 66
7 28 90
11 123 14
57 102 58
44 125 11
6 44 89
30 61 3
13 139 53
14 111 35
51 92 53
27 124 52
3 108 5
3 107 20
96 114 7
3 93 59
98 123 74
2 102 59
132 136 92
31 131 15
88 110 1
42 115 45
123 136 65
54 75 81
18 23 38
21 69 61
93 137 27
2 5 54
57 63 34
25 105 52
0 49 62
40 105 48
117 132 38
13 137 56
74 135 2
3 19 66
69 82 31
40 59 45
40 44 18
53 83 51
59 138 76
82 134 53
7 49 27
19 93 31
15 71 77
26 105 66
22 83 64
27 139 46
43 65 39
14 51 54
24 67 44
41 81 43
40 101 43
68 133 93
87 101 23
96 119 34
38 88 14
43 131 61
83 92 24
15 103 64
37 70 45
25 72 80
118 132 42
26 50 6
10 114 54
62 89 81
35 126 49
35 74 21
8 117 66
108 120 7
4 6 15
58 67 63
25 41 76
90 120 18
10 69 22
50 131 72
88 102 67
10 109 71
56 101 18
65 91 64
78 127 22
23 134 100
12 103 40
66 104 83
61 106 51
14 39 31
58 95 10
58 74 6
36 81 69
91 119 98
2 125 97
46 115 24
27 125 53
21 35 44
12 66 90
66 125 99
18 92 58
92 99 57
96 125 26
24 47 38
16 118 61
29 70 78
20 104 18
88 128 4
1 29 61
119 121 64
39 111 54
66 69 20
74 78 64
76 97 51
20 117 56
23 73 11
72 89 68
54 78 2
77 135 53
104 130 33
10 61 64
106 129 5
29 119 96
22 103 11
68 91 97
14 92 57
10 44 92
5 65 78
51 77 2
44 69 89
96 137 68
79 97 3
22 77 57
68 92 83
70 99 33
5 139 74
78 89 76
3 100 100
0 89 93
32 99 51
49 67 15
61 75 75
74 76 19
26 120 50
10 129 69
34 112 15
112 129 24
5 12 70
29 68 75
109 122 100
3 75 92
37 133 99
17 89 2
78 118 5
103 109 22
109 131 86
0 126 51
37 97 23
46 98 34
0 65 71
7 82 79
25 137 55
123 138 8
60 107 49
12 57 65
9 96 53
92 131 82
56 127 93
45 118 17
11 94 27
50 62 7
52 79 94
14 93 77
16 113 47
0 26 96
8 92 88
38 119 5
9 102 92
13 132 28
71 103 53
40 95 63
37 62 19
48 97 5
26 138 92
3 49 72
79 96 100
18 68 18
26 82 86
34 64 70
77 88 25
16 101 13
27 46 33
5 80 91
15 67 96
63 116 98
14 114 19
3 31 35
77 91 7
40 73 35
95 101 65
47 82 12
38 93 26
15 70 25
48 96 30
8 107 16
103 113 27
109 111 4
49 59 33
88 98 63
44 113 43
105 129 82
62 114 20
47 65 89
13 65 18
105 106 45
48 88 85
4 108 21
58 118 20
1 13 87
61 97 66
85 87 81
58 116 10
114 126 13
44 134 43
40 92 4
2 127 9
14 27 12
77 102 76
20 77 19
54 138 74
97 100 12
94 139 33
80 130 87
59 119 81
4 75 43
120 126 30
34 95 41
25 101 40
74 85 1
11 109 84
47 84 54
41 127 22
105 132 15
5 70 100
55 125 82
42 63 31
35 53 82
110 116 53
21 22 92
48 55 29
25 91 96
84 111 60
9 47 15
11 71 17
24 51 63
78 84 69
16 99 29
9 106 22
55 117 39
49 102 96
23 82 58
56 86 48
54 66 33
56 106 62
44 67 45
5 46 86
74 103 30
18 48 22
78 79 42
14 38 39
64 115 46
73 102 79
75 101 31
104 125 36
30 127 29
36 134 49
44 49 98
5 30 66
76 114 37
48 80 11
69 135 12
57 114 34
20 118 48
32 46 84
76 121 94
128 129 100
81 139 20
6 9 24
47 128 17
132 133 19
79 93 37
24 122 90
56 79 28
66 112 64
26 42 6
45 127 42
3 71 15
101 128 76
36 71 77
40 61 15
75 117 40
0 87 44
65 88 23
97 105 50
73 95 60
10 137 6
77 138 15
14 109 48
35 66 29
41 93 53
3 16 2
54 127 30
81 95 44
39 67 77
32 77 69
61 123 48
15 49 63
73 124 66
36 46 17
72 112 62
23 83 88
56 78 22
92 124 44
46 119 32
7 88 26
33 35 29
19 129 52
118 121 28
19 68 22
9 28 69
4 128 2
26 62 69
59 125 31
52 92 6
26 130 79
55 98 26
54 107 45
63 100 90
53 87 93
35 77 35
89 121 30
30 135 15
28 50 15
38 116 70
41 97 100
9 125 37
13 78 76
27 30 81
20 64 58
22 128 17
29 95 91
66 138 57
24 71 65
69 130 29
82 91 56
7 11 36
32 36 47
94 121 33
53 78 4
25 97 56
89 108 97
60 65 36
13 28 21
49 51 40
37 118 33
46 136 95
19 111 25
21 73 28
84 93 16
54 88 49
51 107 24
26 124 41
58 96 46
38 71 83
31 77 37
10 136 20
14 46 97
94 132 2
30 102 35
115 135 18
81 119 96
14 125 63
20 68 64
45 64 89
43 98 65
60 131 11
28 32 88
25 94 32
69 134 46
55 91 6
121 138 28
16 130 73
106 110 100
56 72 37
37 110 12
61 77 29
27 117 87
44 118 35
73 85 47
49 73 21
24 117 66
24 57 31
46 88 28
59 112 22
7 135 12
117 123 32
104 114 87
58 77 40
97 103 67
110 134 17
76 79 71
17 95 76
9 13 70
68 84 78
105 126 22
119 120 82
89 117 57
72 105 10
48 102 96
2 106 81
53 138 69
69 81 62
46 93 43
35 108 32
3 104 96
3 90 51
9 45 21
57 61 11
1 121 48
50 115 60
76 98 88
35 50 48
58 69 1
135 138 25
19 117 57
27 72 82
10 128 98
73 92 100
36 94 22
30 71 80
72 129 18
48 66 34
38 48 41
75 85 49
28 75 92
19 67 25
84 124 8
84 132 34
121 122 27
11 116 93
73 80 56
17 43 10
37 61 26
30 124 86
29 33 6
13 17 99
0 131 7
67 119 89
8 86 26
0 121 14
65 133 53
76 102 86
22 37 49
0 41 40
24 110 39
117 131 42
27 52 64
51 94 65
130 133 36
67 122 81
4 24 55
50 129 94
127 136 28
38 99 34
1 77 48
32 118 78
39 69 76
3 24 33
3 83 54
130 136 79
31 125 38
119 132 84
44 82 85
10 97 9
133 138 17
18 106 53
14 71 93
14 31 42
102 117 71
94 102 39
65 108 65
19 119 5
22 92 1
88 90 67
32 98 39
26 92 51
28 92 72
84 104 88
7 83 47
10 13 5
32 62 56
106 132 49
6 53 39
0 129 16
22 68 91
12 81 87
53 88 90
40 70 43
44 128 54
116 135 100
66 113 66
126 131 78
8 66 67
13 30 41
45 57 68
74 102 82
15 102 76
20 70 41
105 135 71
20 126 45
68 82 2
2 82 8
77 136 1
38 118 15
1 47 18
3 69 2
11 102 52
67 104 51
54 135 81
1 81 37
53 74 17
13 74 6
20 111 50
121 127 75
52 139 55
30 62 78
95 111 17
17 37 32
20 112 3
61 63 50
0 135 8
14 97 71
121 130 64
22 55 46
5 97 83
75 88 51
93 101 80
10 46 74
40 116 89
46 113 92
12 50 99
15 83 46
109 117 83
6 19 93
32 91 1
30 59 29
83 129 3
31 81 8
30 98 87
108 128 35
6 36 31
19 72 61
50 107 34
44 117 5
92 132 90
5 16 1
123 124 83
49 99 42
10 68 65
21 122 32
63 134 80
78 110 91
20 114 29
38 67 67
72 124 76
73 104 33
48 121 29
10 38 63
8 89 69
6 45 85
27 102 48
67 84 54
25 132 21
108 123 23
29 91 36
78 121 5
96 104 15
81 108 57
63 64 40
77 83 34
63 77 7
23 115 75
52 106 25
72 92 30
0 70 14
93 112 87
109 125 79
8 80 56
19 112 15
1 58 91
14 129 100
67 91 43
10 48 4
48 113 93
83 100 24
32 61 93
18 39 55
35 75 22
51 63 55
52 100 75
57 84 80
37 40 66
49 111 60
5 51 65
11 86 10
51 79 87
110 119 60
41 61 43
26 64 60
119 130 41
25 128 18
35 40 33
102 111 45
52 123 99
122 135 84
32 86 47
7 136 12
17 90 34
81 130 14
74 89 18
55 92 91
4 14 48
6 15 51
34 57 48
19 60 68
39 119 34
40 102 54
24 72 50
13 43 89
10 81 43
0 61 75
27 41 5
1 56 71
97 136 19
28 124 8
76 111 73
