3570 120
28 60 60
41 52 6
38 55 22
12 97 42
61 78 49
11 99 36
77 102 23
104 119 3
59 74 25
99 108 87
4 64 54
1 70 75
58 80 72
3 48 58
13 33 7
33 60 14
2 42 15
90 96 1
60 109 20
45 82 2
92 103 17
0 13 86
1 62 21
38 75 64
80 117 8
57 104 31
23 65 7
14 113 66
34 84 27
71 84 14
24 58 1
49 61 4
82 116 34
71 94 2
72 105 48
3 16 91
90 116 70
51 102 38
13 113 36
10 86 67
2 5 27
41 77 61
20 110 66
88 91 88
35 94 84
81 86 91
31 51 75
43 87 81
78 92 11
41 95 82
46 108 57
87 116 82
55 114 36
24 59 90
58 109 11
22 71 57
69 102 96
58 101 11
6 79 27
26 59 66
6 82 67
57 106 43
43 119 77
2 37 90
38 104 69
83 91 61
1 76 33
26 87 25
71 107 56
70 99 50
41 109 50
47 80 19
40 45 42
13 109 87
22 99 55
1 4 51
103 118 63
31 61 7
63 109 15
47 98 94
111 116 25
22 61 10
17 74 81
82 84 86
51 114 23
39 107 74
25 47 19
57 118 85
34 79 69
37 100 10
97 112 35
25 96 81
37 93 66
50 88 7
83 109 73
106 115 68
29 64 82
7 24 79
30 95 77
74 107 32
63 90 64
69 85 74
26 78 12
1 34 40
23 45 42
89 92 57
30 98 36
69 116 55
72 103 35
32 74 47
15 89 47
47 100 92
10 33 95
38 101 84
74 109 91
26 46 10
82 105 79
7 71 25
29 37 87
77 104 78
48 53 49
4 15 23
54 68 33
8 68 50
3 67 43
34 119 92
49 58 6
14 66 51
7 32 86
71 112 83
35 68 43
43 85 37
23 64 42
1 29 48
63 85 64
21 52 44
57 98 3
67 99 11
36 40 49
56 111 70
0 4 13
21 95 95
114 116 29
28 106 60
38 100 35
57 74 15
11 17 3
101 110 11
34 105 80
4 87 34
22 89 26
32 80 43
56 73 51
10 119 18
34 97 73
59 98 8
62 83 59
18 27 64
21 99 7
65 86 43
23 115 24
17 102 67
71 117 67
41 74 9
17 101 25
64 103 82
16 69 65
23 58 1
9 78 29
34 53 38
70 107 28
22 83 53
25 94 16
58 89 38
80 103 68
7 20 73
39 87 9
32 92 23
36 42 89
18 114 94
44 76 63
8 41 9
103 112 17
29 94 26
10 78 13
37 106 11
42 60 32
29 77 2
61 80 30
30 61 83
20 100 82
70 90 25
12 25 53
51 75 82
19 22 46
41 83 24
58 59 43
26 86 67
4 102 9
6 78 86
52 62 100
40 72 47
54 88 86
10 111 79
24 111 31
23 89 77
61 91 15
21 61 15
57 81 63
10 96 3
16 75 69
35 82 53
0 71 5
78 115 84
42 48 80
38 67 92
57 114 51
73 74 83
100 109 79
27 34 85
46 64 39
47 104 80
4 118 76
21 86 37
36 89 28
81 104 14
36 55 95
3 96 27
21 79 52
44 65 93
109 116 99
11 118 64
10 74 67
33 89 53
87 107 86
15 55 15
13 62 43
58 60 20
26 116 75
17 72 68
46 52 45
52 118 72
38 111 46
6 83 3
77 80 96
51 69 85
75 112 91
33 53 55
63 70 31
40 78 4
5 47 44
86 110 29
95 101 37
68 85 54
32 53 15
50 116 84
16 68 1
28 47 21
80 114 55
31 69 85
18 85 100
24 47 98
73 99 39
84 96 18
96 116 6
47 113 78
14 102 49
55 69 48
8 110 6
30 113 53
22 51 22
61 63 42
43 118 73
99 106 32
22 98 58
55 88 14
30 77 28
56 107 56
13 104 9
43 44 33
22 109 100
56 99 33
62 111 72
49 78 73
13 20 95
1 55 80
4 76 14
101 102 56
56 89 61
6 8 76
4 55 67
24 119 85
61 116 34
66 116 46
35 106 11
51 64 56
101 104 35
65 85 18
67 90 15
4 31 50
59 61 98
6 59 78
3 100 29
56 113 21
47 95 61
2 85 69
26 29 6
42 49 85
53 77 92
72 76 9
47 71 93
24 32 55
0 92 22
86 112 47
16 33 99
18 29 86
5 100 61
34 47 86
11 43 1
1 38 30
46 116 71
74 103 41
2 30 99
58 110 7
25 113 65
6 21 17
105 116 95
78 109 62
50 78 23
5 14 89
48 68 38
67 87 86
28 37 15
75 119 50
81 118 57
37 41 60
34 94 60
54 81 20
26 119 94
56 69 92
67 115 87
67 107 78
23 83 5
29 45 13
3 64 39
18 91 36
30 102 46
28 99 66
57 78 80
28 117 18
56 62 25
44 57 50
4 106 19
109 117 62
43 97 41
21 23 43
33 98 10
38 96 33
8 17 84
8 20 98
78 100 6
33 55 54
64 69 48
24 36 70
17 67 88
12 59 10
82 114 69
21 53 77
73 103 63
63 80 74
12 47 26
36 85 23
15 67 56
40 77 95
28 62 20
8 14 14
2 95 91
63 72 85
91 110 45
10 22 26
38 39 80
13 80 13
28 103 21
6 46 15
57 77 48
65 104 50
78 101 56
25 67 46
27 91 6
15 117 90
27 99 61
76 118 75
40 75 13
25 56 17
8 49 53
7 117 92
46 103 48
3 114 67
53 106 31
76 89 2
19 81 92
30 106 45
69 112 66
14 108 73
62 101 65
5 75 60
51 74 97
55 62 46
19 96 16
38 89 46
10 39 30
49 115 8
39 40 28
33 64 40
1 24 97
34 99 10
51 54 52
61 95 59
50 117 92
70 86 34
14 60 46
68 100 38
28 104 65
10 63 69
70 72 33
54 85 94
5 15 30
39 109 34
51 109 75
32 97 21
91 119 80
53 112 75
98 107 10
63 119 69
43 51 86
1 116 29
79 110 80
21 98 75
44 86 9
61 69 97
84 102 35
63 68 83
4 11 94
10 46 45
29 53 20
23 88 96
33 83 85
45 117 68
80 89 67
9 59 66
35 59 33
4 36 87
4 66 19
71 106 8
23 43 23
82 92 88
3 7 31
67 97 38
26 76 67
8 35 3
19 97 96
46 67 67
111 115 62
36 44 78
13 21 98
102 118 64
112 118 60
53 57 63
42 57 12
28 97 67
86 111 91
5 29 89
44 66 50
32 109 64
7 29 21
20 109 4
16 62 62
5 69 97
4 59 74
5 97 20
50 59 80
12 13 5
44 50 19
36 83 98
4 33 88
46 53 97
3 60 55
33 42 35
10 27 91
71 76 49
72 108 48
63 118 23
48 108 34
55 86 28
49 79 85
96 103 8
11 108 100
25 97 81
0 108 18
4 71 16
61 106 86
39 72 78
20 59 20
59 119 54
69 87 67
5 108 29
56 70 52
10 82 50
1 46 38
25 106 76
29 54 94
1 89 88
50 76 63
75 101 43
48 117 13
11 54 75
26 58 65
110 112 12
4 30 69
11 104 45
75 99 69
60 79 21
54 76 57
90 104 69
74 87 98
9 79 46
11 81 47
74 91 89
32 81 19
40 83 85
79 94 65
61 81 2
65 107 5
30 74 16
2 41 32
73 89 19
11 29 33
12 23 60
16 82 94
69 96 60
30 81 83
2 35 62
23 90 73
33 50 46
16 32 51
37 114 32
19 113 19
31 94 63
32 96 57
43 69 64
4 44 90
96 106 54
6 89 48
98 116 50
36 39 86
2 99 33
29 108 82
86 101 48
63 104 59
36 102 72
27 30 6
37 40 25
24 94 21
8 106 56
94 113 61
21 65 71
18 82 65
49 69 10
29 67 72
10 103 89
59 68 56
7 63 40
41 61 12
57 79 51
6 71 39
39 76 48
78 94 72
87 114 41
16 107 84
17 49 74
14 107 60
55 97 88
17 86 100
8 39 100
33 106 49
34 117 37
23 75 58
12 110 49
20 101 69
62 72 56
1 109 57
69 119 44
53 104 45
5 80 14
4 92 15
24 112 8
15 64 19
33 111 91
43 52 53
2 112 9
32 56 49
66 118 22
90 106 39
77 90 85
14 75 1
0 56 17
29 76 89
49 86 86
14 72 69
26 38 45
6 74 93
93 112 70
23 57 25
63 108 29
22 111 45
79 81 92
1 98 17
28 75 88
63 93 57
16 95 47
0 75 42
25 84 32
21 56 12
2 59 79
19 36 4
30 39 50
20 94 86
3 103 3
23 95 66
7 38 79
43 94 10
19 65 23
16 97 71
35 98 61
61 115 9
36 73 52
57 100 65
3 21 92
55 77 74
76 83 39
75 96 9
22 25 21
97 98 28
5 63 18
105 114 20
57 62 18
18 22 52
99 119 37
14 15 40
22 48 88
17 112 16
75 110 73
89 97 18
45 59 48
48 111 25
10 28 18
65 101 15
38 92 83
100 106 67
12 99 41
47 117 92
40 99 73
55 89 51
33 78 16
86 100 9
99 111 17
69 103 92
0 99 80
44 106 69
13 78 33
85 113 10
83 100 35
15 90 70
23 109 53
14 69 54
68 112 59
37 42 22
71 99 62
59 115 74
27 55 29
48 74 54
79 105 10
4 34 17
36 59 4
80 108 63
62 82 6
67 77 75
62 97 13
54 117 17
26 94 78
32 98 55
82 110 9
37 99 14
15 81 27
37 88 83
90 94 25
70 115 84
49 105 2
39 60 15
25 52 70
69 105 42
4 56 34
79 106 25
68 103 54
28 33 64
9 35 98
48 112 24
18 96 12
81 111 84
34 91 84
47 73 22
0 81 15
18 78 33
51 95 67
60 68 73
83 93 76
72 99 32
88 89 41
13 96 47
1 100 16
70 98 3
79 93 9
57 94 24
17 84 48
11 58 51
14 56 54
0 8 90
4 35 15
30 38 13
45 114 93
45 55 2
66 67 47
68 76 3
5 45 15
92 105 39
37 52 62
16 88 1
19 101 45
22 69 33
85 116 19
22 57 4
111 114 39
59 80 7
39 113 60
15 35 87
111 119 55
78 90 15
41 117 77
44 59 81
87 98 6
5 113 84
24 89 46
65 66 50
12 88 100
72 96 48
35 41 63
37 102 58
58 70 53
16 51 12
30 44 81
15 114 88
5 30 74
20 49 59
28 66 45
28 78 35
47 59 8
41 68 20
23 35 87
23 62 37
32 76 95
57 109 56
34 66 9
41 76 12
12 37 82
38 80 68
39 116 24
46 96 9
70 91 53
74 89 56
0 44 43
82 102 73
8 63 4
59 89 36
21 102 42
82 88 58
42 67 2
37 64 71
66 68 66
17 56 78
82 87 32
42 105 53
55 75 49
48 67 49
11 70 35
40 119 25
41 100 97
43 92 47
66 83 16
16 77 4
26 55 8
14 55 42
58 73 96
29 34 62
90 105 97
12 98 71
34 68 60
90 112 98
48 105 49
56 116 29
12 31 59
40 64 99
77 82 22
33 85 69
69 99 53
81 116 59
22 37 3
64 67 32
44 109 94
47 49 90
68 113 16
13 108 66
7 19 97
23 24 96
37 94 33
4 49 2
7 33 1
1 22 23
0 117 18
86 90 81
65 119 90
87 102 97
70 80 65
12 92 81
8 117 72
32 54 58
28 59 16
22 103 14
24 72 16
23 93 44
109 113 95
59 83 35
71 80 62
25 77 9
2 10 27
23 61 27
3 95 6
51 94 13
32 61 41
9 33 44
36 117 9
29 99 73
19 70 98
66 105 1
18 99 38
89 115 24
89 119 68
67 96 74
4 103 21
85 112 88
34 76 23
98 111 82
29 40 100
11 46 93
35 63 45
48 64 9
94 107 17
48 95 29
6 94 24
5 52 40
87 103 1
73 113 64
80 84 6
72 93 11
11 79 34
45 66 43
18 105 32
23 51 79
71 92 98
14 43 96
12 35 30
22 68 20
50 112 65
27 84 15
74 114 95
38 119 31
10 35 60
36 116 96
2 104 58
11 114 91
17 73 94
2 6 51
1 25 36
55 79 4
12 96 74
11 116 37
0 100 38
12 87 21
63 74 90
45 86 45
16 86 27
14 41 85
29 91 29
1 3 79
28 42 69
10 107 54
67 80 74
52 113 74
42 119 25
37 66 78
4 54 43
6 11 91
36 103 42
13 93 55
28 61 75
5 55 24
9 97 72
47 92 97
14 26 74
41 72 55
31 34 78
87 89 57
15 75 20
31 54 67
21 39 24
5 34 78
1 21 3
73 107 59
71 83 7
20 102 68
48 115 83
0 55 15
74 108 10
0 73 95
62 81 14
14 22 43
56 91 86
4 67 91
10 48 74
25 69 2
17 80 44
57 96 44
3 5 87
27 63 61
31 89 57
4 21 38
0 80 39
52 102 93
53 90 3
48 59 94
13 65 51
5 88 8
92 97 10
6 109 13
38 95 22
34 72 90
42 117 87
79 118 14
57 65 48
46 107 71
53 85 45
73 111 13
44 118 39
44 83 93
14 106 98
104 111 83
116 119 18
30 111 100
67 92 99
14 17 39
8 21 60
24 43 12
86 108 11
68 109 91
31 43 23
75 90 80
96 99 38
21 101 20
66 86 97
24 54 43
52 119 63
95 98 86
70 82 76
48 52 56
5 60 74
17 98 40
81 114 38
46 75 75
49 70 92
41 85 7
2 82 58
44 61 15
37 91 52
40 54 30
1 58 8
52 105 94
29 111 94
11 27 69
88 118 63
91 101 15
19 104 91
25 60 75
80 83 3
3 75 79
19 119 52
9 37 88
8 24 82
33 101 44
7 116 3
101 109 77
30 112 60
1 96 33
2 119 43
4 25 5
38 41 27
58 107 16
1 59 40
61 70 61
8 86 33
4 19 52
60 115 45
17 111 60
12 16 30
21 57 91
11 63 74
99 110 8
37 108 14
47 69 22
26 36 22
58 74 80
56 82 67
24 87 85
85 95 7
22 74 16
30 52 74
12 21 5
3 18 11
82 99 45
16 84 95
12 65 7
42 64 60
59 103 46
72 107 81
42 118 18
44 49 68
0 34 68
49 99 55
59 76 67
56 80 42
17 105 16
0 112 31
22 107 62
24 35 4
11 85 15
51 73 62
89 101 80
115 116 24
14 111 50
26 109 27
7 105 90
9 95 49
14 119 24
34 74 44
76 109 93
77 103 15
67 81 5
47 60 29
41 71 12
43 67 77
16 46 10
12 45 64
90 100 49
14 92 89
49 62 52
29 36 40
57 97 28
68 119 58
17 85 83
7 18 84
35 113 84
60 77 20
5 32 61
14 97 96
17 53 41
31 102 76
39 42 99
47 58 80
14 71 99
23 67 60
2 96 60
40 53 20
18 39 24
45 83 22
99 102 97
85 101 45
70 108 36
11 109 77
69 90 44
19 75 15
49 119 74
5 26 78
59 87 7
17 69 39
59 106 21
102 113 66
46 73 100
59 114 98
37 39 54
62 109 90
13 87 31
36 109 37
64 102 14
75 76 84
2 105 78
38 102 2
74 99 86
2 102 56
21 51 69
84 111 89
18 64 97
13 57 90
31 60 87
21 27 87
30 50 77
3 59 42
41 104 97
79 101 95
30 43 29
17 31 59
43 54 18
50 109 93
13 30 16
95 111 36
39 52 56
31 39 61
97 99 62
40 52 41
73 108 83
15 83 55
25 105 22
36 115 33
27 98 87
20 81 7
73 79 37
42 82 37
27 110 9
32 88 45
39 108 41
30 59 88
43 47 97
31 37 94
7 42 68
97 106 90
56 63 80
54 79 88
50 100 35
81 91 37
64 116 16
15 78 4
16 28 11
16 66 18
73 85 70
5 10 71
31 109 33
61 111 19
44 67 67
55 85 29
17 103 40
8 119 74
118 119 39
83 106 92
31 116 90
28 44 50
18 33 68
11 78 38
75 87 50
65 97 15
40 87 78
6 38 40
9 93 12
27 117 70
1 104 15
23 28 18
53 76 60
19 76 54
7 56 32
107 112 52
53 65 6
28 107 75
2 110 20
60 70 98
61 62 3
43 58 37
21 119 22
26 115 6
59 94 11
0 45 15
93 97 39
38 77 7
9 58 19
1 110 6
102 111 72
2 75 74
28 57 85
74 98 21
26 35 34
3 52 75
9 13 50
5 119 42
1 56 31
39 81 27
2 52 65
8 94 55
64 97 79
26 65 88
100 113 90
8 32 33
6 108 84
47 105 8
84 87 25
3 57 4
52 117 4
7 14 46
11 53 77
44 113 7
78 79 19
82 85 36
6 7 44
14 112 85
86 118 23
55 108 28
40 59 85
44 69 45
114 115 81
74 101 59
65 91 54
19 80 87
83 116 47
15 115 81
16 21 42
