2475 100
29 75 83
40 42 79
15 25 14
18 27 89
32 58 79
58 69 48
10 11 49
43 48 21
21 61 2
27 81 21
33 34 31
58 94 18
28 42 6
62 63 100
61 80 53
10 14 59
8 27 62
28 90 14
1 97 3
12 45 99
94 98 14
70 73 18
53 58 47
2 61 59
65 94 59
33 50 63
36 56 46
68 98 43
75 88 17
63 71 8
36 73 41
18 63 92
14 16 40
22 94 31
25 61 23
61 82 58
9 24 40
31 99 2
13 73 15
13 21 37
56 82 25
11 53 96
35 76 66
1 84 55
41 62 34
70 97 35
27 69 72
6 49 97
4 58 76
44 56 67
13 58 2
82 87 85
80 83 76
61 86 4
20 51 62
17 80 97
37 93 99
24 45 91
60 76 78
19 44 74
13 15 41
55 86 69
52 68 51
5 78 81
21 45 89
41 80 19
10 96 2
81 87 62
43 46 55
4 49 54
47 63 55
15 66 59
3 79 69
38 81 22
43 47 31
0 42 32
20 90 57
48 69 46
75 80 7
65 76 30
7 87 99
9 72 19
2 77 73
8 66 23
37 69 66
17 46 84
53 79 54
19 27 50
43 65 95
35 84 61
29 51 14
50 92 40
41 75 68
69 84 27
23 89 53
4 30 3
26 77 50
30 69 63
38 39 81
68 86 76
32 66 36
28 83 54
10 77 79
55 88 20
29 34 5
25 62 15
3 27 49
0 13 58
60 96 7
34 38 1
12 77 69
25 91 56
39 51 88
25 89 89
26 55 68
15 37 60
20 93 61
52 54 23
12 92 74
56 66 84
39 64 65
56 75 83
42 73 91
86 97 88
34 53 87
11 48 53
51 70 1
12 44 15
22 52 85
63 89 77
65 90 65
91 92 60
50 97 11
60 94 38
92 97 11
75 76 4
19 77 13
50 51 6
13 14 45
8 79 22
40 70 51
50 70 61
78 98 43
61 77 37
