4900 100
31 79 73
5 23 21
67 73 70
39 45 10
28 65 32
8 70 1
9 43 75
27 85 40
4 59 50
12 60 12
38 62 23
22 46 61
54 61 55
36 78 28
26 96 95
3 55 54
24 53 40
13 69 96
14 68 35
16 34 28
31 72 25
18 88 99
46 86 31
21 39 94
38 63 63
9 51 83
77 96 78
12 26 9
13 42 33
22 70 19
1 21 37
10 48 16
48 66 6
43 49 80
6 41 20
25 75 25
49 67 41
61 93 100
74 93 51
64 86 5
88 96 32
27 30 46
70 77 39
31 82 75
65 82 85
54 63 55
92 97 29
37 87 20
1 67 15
29 75 90
22 88 93
59 83 76
28 76 12
38 81 96
18 28 43
60 80 15
11 68 94
27 79 94
33 79 20
38 68 31
16 99 40
2 60 83
11 48 43
48 84 11
2 27 84
49 76 33
3 87 57
13 50 18
5 62 31
36 51 18
49 65 71
1 16 60
62 64 2
11 16 69
52 83 6
17 30 66
3 46 28
15 93 74
62 85 62
48 76 5
4 11 44
29 48 63
56 84 29
42 53 100
37 99 70
44 79 36
51 93 57
45 77 54
23 36 64
8 62 18
67 84 42
19 82 97
38 76 79
70 78 54
77 87 47
95 98 60
20 44 85
4 73 22
15 49 99
22 82 59
69 81 22
58 96 83
56 99 68
63 94 47
9 16 21
2 33 84
41 43 23
68 86 4
31 42 4
3 78 42
15 27 24
21 85 64
1 31 86
40 54 44
42 56 1
76 92 42
83 92 85
61 70 11
11 22 89
39 62 29
81 91 89
45 91 42
13 85 94
4 51 39
13 37 40
20 48 3
58 74 23
4 87 35
98 99 86
27 58 63
21 61 57
12 70 31
57 98 67
30 36 24
46 47 69
78 79 57
60 76 18
23 96 29
18 76 38
18 19 41
59 65 62
28 91 88
7 47 48
38 85 48
18 29 62
4 62 18
33 35 91
42 90 91
53 63 89
78 82 42
23 45 20
2 38 100
7 28 70
10 21 1
3 8 11
28 96 14
55 97 95
41 44 30
67 74 23
25 64 61
3 62 18
35 99 58
2 42 100
4 21 1
8 49 31
31 57 41
23 40 39
66 71 13
9 71 83
38 51 69
1 45 75
22 94 15
37 59 53
31 35 43
24 62 32
44 86 35
9 10 62
12 55 62
13 91 47
55 95 69
24 92 79
63 95 33
2 48 96
83 96 75
37 53 66
58 89 60
65 66 86
67 78 7
61 63 3
54 90 54
5 10 29
40 77 91
9 86 54
67 88 26
43 62 21
72 95 40
11 13 5
20 54 1
84 87 95
49 69 68
0 43 10
38 39 85
1 32 39
47 79 39
20 87 8
56 91 18
6 58 85
42 47 33
41 68 98
13 79 41
36 39 2
34 58 62
16 44 98
37 79 42
48 77 48
36 87 27
72 73 62
4 36 20
42 46 85
52 84 48
37 94 81
6 83 16
4 13 70
52 65 48
2 15 18
2 83 56
0 11 93
86 93 24
62 76 89
2 22 96
47 74 96
28 57 20
18 36 34
42 91 12
65 99 24
33 42 43
0 54 25
35 39 85
85 99 95
12 31 37
80 91 9
54 85 1
74 98 47
36 83 97
29 61 42
32 76 52
3 36 66
51 91 54
59 93 6
11 83 89
20 89 81
32 95 46
88 99 69
15 95 48
53 96 10
52 56 48
21 78 75
36 37 40
32 53 25
23 80 84
3 15 21
1 55 87
7 86 25
29 95 96
76 93 4
49 84 58
21 97 23
46 69 44
32 44 33
62 75 30
62 72 44
34 74 21
71 75 57
46 49 30
43 91 17
16 45 90
35 52 30
64 72 17
33 90 52
3 7 41
2 53 42
14 40 45
74 91 24
4 5 29
36 42 95
33 39 86
5 21 41
90 95 50
61 91 75
67 68 88
16 75 3
13 44 97
39 99 61
31 38 35
3 9 27
8 50 1
20 32 35
9 35 81
32 85 44
9 64 16
36 48 74
42 59 48
12 45 72
16 97 36
79 96 83
44 73 31
24 43 35
7 51 20
16 98 56
46 83 100
16 25 20
5 12 86
47 82 80
45 95 15
19 71 8
70 82 40
60 96 74
20 79 13
64 74 84
26 48 52
16 39 100
8 15 93
55 84 93
9 26 53
75 91 50
81 93 13
29 60 87
32 88 49
10 40 21
39 44 43
64 85 63
0 87 2
73 95 68
39 72 72
18 22 3
2 91 20
4 27 90
0 48 24
4 81 79
3 65 72
60 73 64
5 22 32
26 60 95
2 5 39
82 83 90
19 63 53
54 73 75
35 91 18
27 56 62
70 85 38
7 16 76
24 41 45
0 10 35
28 77 89
1 48 7
0 53 34
45 69 2
40 59 66
18 54 34
6 10 89
39 59 70
17 64 24
34 96 31
8 64 37
82 84 26
14 49 5
29 34 87
30 46 78
20 77 68
30 75 45
60 70 71
37 45 51
34 63 40
48 88 30
48 62 75
44 87 30
41 42 42
68 81 24
71 87 98
9 63 75
17 83 80
38 56 40
40 90 14
18 32 70
47 90 38
1 34 31
29 85 37
8 42 100
13 75 22
84 94 4
65 71 53
76 88 2
19 90 56
59 60 98
12 37 4
2 80 61
6 67 60
19 38 17
65 97 12
11 23 100
23 61 41
4 50 55
8 74 81
7 24 71
7 14 93
1 74 68
30 97 92
21 89 72
22 72 78
65 79 56
5 43 84
26 71 15
47 97 94
31 95 95
94 99 96
12 65 93
2 11 99
18 66 60
67 92 76
89 93 87
84 88 89
52 78 60
24 54 63
23 49 91
36 50 59
60 67 79
41 86 38
33 59 100
13 88 57
78 90 3
3 94 60
62 78 12
22 60 77
78 87 64
45 93 53
60 91 56
67 89 73
1 97 43
10 17 80
67 69 100
33 86 85
61 87 58
42 58 40
1 51 98
16 78 43
51 79 4
72 81 88
79 98 98
48 87 99
16 18 6
33 70 45
0 89 82
80 93 36
1 47 70
87 90 55
38 84 70
48 97 17
15 22 14
19 87 48
2 90 44
12 90 65
75 79 38
18 68 6
26 97 98
21 84 4
55 61 70
23 90 65
15 94 16
7 34 52
49 62 24
21 79 20
64 92 65
25 41 3
9 66 43
5 95 73
64 65 29
5 81 7
18 48 62
48 64 93
46 97 84
3 22 87
23 46 4
86 89 13
60 94 98
0 8 27
38 40 14
17 99 86
20 83 79
4 63 45
17 92 15
40 76 13
10 65 90
51 98 6
5 34 55
12 68 88
41 67 26
36 65 51
13 60 23
40 57 43
14 93 44
91 94 31
12 74 28
18 42 9
74 79 38
25 36 92
66 74 83
44 85 69
32 78 10
11 57 49
62 82 45
37 73 6
19 49 13
9 65 45
52 75 4
61 72 16
60 90 70
21 41 72
10 76 78
14 65 94
22 76 33
24 77 45
31 93 44
41 54 90
18 26 30
30 39 90
60 63 22
5 16 92
73 86 24
2 28 41
15 24 100
2 52 82
36 66 57
19 75 24
46 73 81
47 77 58
77 82 63
20 41 36
47 52 42
24 98 63
88 91 49
18 89 5
32 33 40
14 22 21
58 70 58
12 66 100
43 88 81
11 27 80
46 92 55
17 75 85
63 96 82
35 72 11
88 89 19
28 29 76
26 56 42
11 80 49
42 57 52
10 46 58
58 99 13
90 93 34
10 54 75
2 12 20
35 92 98
30 85 87
21 47 80
46 59 75
43 99 12
70 93 88
3 47 14
20 38 10
44 63 27
3 28 81
66 68 99
24 60 86
79 93 1
11 55 48
49 94 22
16 40 96
15 86 84
24 46 25
22 92 31
39 68 12
28 36 3
29 93 25
37 83 37
6 19 77
83 89 39
10 11 69
14 80 24
52 76 64
27 37 14
50 51 70
92 98 77
17 55 88
23 47 71
9 53 88
25 53 73
31 78 88
34 86 78
66 96 58
73 99 36
4 42 19
18 94 49
68 85 88
16 17 43
58 71 53
11 31 83
59 96 35
47 94 49
16 53 27
15 70 38
33 95 45
56 79 79
69 85 9
24 48 19
87 92 84
60 64 61
47 70 24
1 36 61
16 47 61
14 87 44
22 84 25
46 58 74
22 48 9
50 70 100
39 70 35
34 68 9
13 59 68
65 95 97
61 79 1
6 71 73
61 66 63
33 63 62
8 83 61
28 80 32
37 39 86
63 76 73
4 12 10
6 35 6
44 45 95
47 62 72
25 51 23
15 46 50
20 31 4
10 87 81
42 75 96
56 64 15
16 76 84
17 81 39
61 90 1
34 89 19
49 60 92
6 12 33
29 84 21
59 84 12
6 31 21
43 52 24
4 14 65
17 42 35
29 74 74
7 37 67
89 99 67
72 76 43
21 99 96
13 74 51
20 71 34
21 94 98
52 77 84
84 95 85
10 92 35
7 63 74
78 96 74
18 77 70
19 97 82
31 80 19
73 98 70
29 66 43
88 92 67
29 41 55
48 89 24
46 76 39
45 61 64
91 95 26
9 83 40
32 91 36
44 83 5
39 82 75
71 92 46
33 98 74
50 96 96
4 94 79
57 81 84
17 59 84
38 79 92
35 68 81
65 80 70
14 76 58
66 70 97
67 94 37
3 51 81
58 87 97
22 90 27
14 26 61
13 86 22
71 91 79
0 84 46
74 86 77
9 70 33
0 50 28
21 86 54
35 87 60
18 33 17
33 69 71
70 99 4
32 45 84
73 81 34
28 54 39
70 81 56
33 45 76
37 60 67
8 38 76
17 49 52
10 34 99
68 89 90
28 35 39
31 88 85
30 44 26
28 47 35
17 69 6
12 69 89
39 40 11
59 64 42
8 10 55
42 68 56
6 36 17
11 82 35
16 35 99
9 58 79
40 64 91
55 96 70
55 80 11
22 55 72
21 33 75
17 26 22
10 70 4
33 49 88
22 23 41
73 78 21
18 81 27
1 94 98
49 88 66
7 65 24
43 76 96
47 89 52
22 85 83
64 77 67
40 98 14
9 73 32
56 63 76
35 96 88
89 90 63
26 75 34
12 50 70
59 86 55
33 99 37
38 89 62
4 37 27
52 63 58
91 93 3
78 84 53
10 16 48
52 93 19
55 71 47
72 90 93
1 20 79
72 87 22
45 55 61
61 62 10
48 80 17
39 71 85
11 78 52
28 72 94
1 68 53
5 18 58
56 72 7
60 77 37
9 76 59
48 73 60
11 94 3
53 71 55
51 76 9
10 99 82
45 94 97
9 59 35
24 28 97
31 34 81
5 55 77
41 61 13
35 49 40
63 89 18
9 12 44
4 69 22
15 91 33
9 84 38
12 61 42
78 88 89
33 72 90
18 69 21
48 70 3
12 94 44
50 85 15
26 41 70
4 68 56
17 23 75
39 88 5
7 55 67
5 57 24
4 57 5
3 64 10
39 98 89
78 80 15
3 85 2
13 41 44
56 71 42
11 45 28
72 96 8
24 55 52
16 88 95
11 35 58
50 83 8
42 73 89
34 62 9
11 53 74
53 56 9
22 29 9
5 35 17
0 63 90
31 71 7
78 91 38
49 86 53
14 51 87
25 52 42
15 61 71
24 50 5
30 54 22
13 35 17
18 96 47
44 91 62
7 91 82
63 81 70
75 97 81
19 89 76
51 86 96
9 19 79
27 32 75
5 65 38
53 97 64
30 49 100
41 88 11
54 84 14
39 95 89
23 91 99
79 87 76
7 57 49
75 85 59
25 37 1
42 45 45
41 50 7
32 60 71
38 64 88
75 92 31
31 74 62
31 45 84
19 94 37
27 65 23
10 58 1
28 56 51
33 94 21
7 48 63
20 78 49
29 72 92
43 61 70
15 29 38
44 67 17
25 61 100
70 91 23
53 59 47
50 55 34
23 81 82
78 97 26
46 89 19
43 83 82
53 69 75
20 95 82
34 60 48
33 83 64
5 33 21
26 31 4
0 7 27
50 98 88
9 81 41
26 54 66
43 70 20
17 38 84
85 96 91
23 39 31
53 81 28
81 94 68
25 59 42
80 86 36
53 64 40
19 99 41
31 62 11
5 76 54
14 85 53
59 70 43
70 97 51
21 66 58
6 89 27
18 51 61
48 94 13
6 98 27
10 88 74
4 99 93
27 87 73
16 64 79
69 90 42
82 95 28
30 47 7
57 86 43
4 31 46
64 70 37
38 98 5
15 65 37
29 33 74
17 45 80
53 68 58
35 95 98
31 65 95
15 55 93
44 58 17
23 52 91
4 93 17
50 72 13
14 81 3
18 82 97
10 69 59
42 65 65
69 87 74
25 26 3
24 83 98
85 90 86
34 82 81
0 25 23
22 51 77
61 97 16
38 83 50
20 43 84
7 71 65
7 73 49
47 67 19
7 33 1
30 35 88
50 61 46
61 65 89
46 64 61
41 62 83
2 98 98
7 49 27
61 81 94
44 65 64
61 88 25
21 67 16
15 28 9
39 86 92
25 43 97
37 64 84
29 39 96
37 56 43
0 92 30
6 23 73
11 52 2
27 60 65
33 41 49
8 79 66
3 57 78
84 90 27
53 57 31
46 72 55
5 63 57
1 81 89
27 41 23
68 75 68
21 95 18
55 72 64
29 77 16
27 31 31
5 29 35
9 67 28
45 50 91
57 90 21
13 65 38
6 77 93
1 30 27
50 82 98
60 93 34
17 58 87
53 76 46
17 32 92
51 97 2
27 43 80
73 84 30
15 90 45
64 81 56
11 46 83
35 38 43
33 58 59
14 29 49
5 72 51
4 67 15
37 55 34
27 94 52
22 69 6
44 96 71
23 65 28
53 72 36
21 92 82
10 86 55
9 29 100
8 55 19
10 30 27
44 50 61
7 60 4
14 67 34
24 88 11
34 52 30
8 77 43
12 87 60
21 52 45
40 42 80
2 57 15
5 40 57
32 61 97
57 75 58
76 98 97
33 62 25
24 56 51
11 98 81
39 57 48
39 87 83
13 84 87
29 83 97
36 52 62
34 91 4
38 80 23
9 48 96
5 32 31
4 58 19
59 89 50
36 54 49
43 89 84
29 80 94
5 61 42
50 87 91
66 82 25
30 77 62
18 67 36
5 91 2
34 69 9
74 77 42
21 42 75
12 27 75
67 75 15
71 73 73
39 93 43
35 85 63
17 44 95
52 92 21
7 17 60
54 55 52
9 87 1
13 64 63
40 49 7
15 53 99
10 90 16
26 91 3
48 81 72
36 40 92
9 39 87
28 89 61
33 37 4
21 64 15
3 20 12
12 44 85
38 43 11
22 36 79
24 81 37
56 75 89
4 7 31
48 79 87
40 63 73
94 96 87
4 45 96
12 51 74
46 54 78
10 52 44
37 89 33
16 87 2
26 44 45
56 80 4
45 78 47
10 74 57
18 60 59
14 90 62
14 56 62
30 40 29
67 95 99
18 97 94
4 65 48
31 67 18
26 68 34
29 43 6
41 95 51
6 97 29
48 56 46
69 86 21
22 62 86
11 81 58
21 80 45
28 99 25
10 93 18
57 69 11
72 93 78
82 98 13
13 58 33
42 70 90
62 77 76
61 95 88
2 74 93
6 79 18
14 52 73
2 45 34
14 54 74
19 30 51
35 62 66
28 67 95
74 75 79
62 92 29
1 39 67
29 31 55
58 94 80
66 86 31
0 36 2
5 66 4
30 69 95
52 68 10
9 98 17
42 97 40
60 62 49
15 73 19
79 80 31
33 82 13
69 93 61
2 82 73
36 70 42
41 63 78
75 86 59
52 87 75
9 25 100
56 95 63
28 63 100
62 98 86
13 76 53
52 58 56
19 37 1
85 87 92
53 99 12
2 87 3
25 33 15
62 80 56
34 44 32
32 36 44
19 76 46
10 91 35
20 64 22
52 70 50
41 96 47
11 41 98
70 71 69
37 63 24
22 95 57
46 79 62
40 70 57
67 83 63
21 65 1
66 98 9
10 15 8
50 67 2
46 63 39
13 95 44
47 57 2
39 54 20
81 89 19
1 64 52
56 81 74
27 52 81
69 72 86
76 77 31
44 92 10
24 32 13
25 38 46
7 93 34
30 83 25
52 67 3
66 90 92
38 73 67
25 82 89
12 25 48
53 88 82
15 67 12
65 75 99
11 88 93
27 91 47
76 95 67
67 82 71
43 84 74
87 93 99
27 42 78
12 24 87
19 60 99
19 96 34
8 99 95
77 91 66
56 83 40
30 96 8
44 55 28
14 83 62
14 36 88
67 97 21
6 87 98
3 95 35
12 75 75
3 13 13
6 30 37
22 25 48
44 80 85
58 62 77
33 57 54
7 36 49
15 26 96
25 30 58
12 79 90
40 73 43
72 84 97
54 65 92
36 77 84
39 69 84
17 78 98
0 27 53
90 91 81
18 91 51
22 93 25
41 69 93
1 35 33
29 99 64
8 24 54
40 83 100
7 58 90
2 79 13
39 96 47
55 85 54
41 82 28
1 7 37
55 64 96
2 62 46
23 59 99
9 77 64
5 86 30
30 31 85
8 86 45
37 84 39
14 95 48
14 94 22
37 42 23
51 87 8
37 75 66
24 39 92
38 82 73
16 30 68
23 85 100
27 89 73
50 54 82
57 67 47
35 77 56
45 88 17
12 48 18
31 96 17
64 76 23
87 91 26
21 22 70
6 63 16
54 97 10
4 16 12
52 96 52
59 72 87
8 51 13
36 90 23
72 91 2
55 98 22
13 92 96
49 66 100
40 88 15
27 71 6
44 70 56
9 54 22
4 6 67
12 20 30
54 66 56
21 50 80
0 51 12
50 73 98
77 80 42
12 89 8
58 68 61
1 70 30
47 99 46
23 55 38
34 73 90
56 87 27
43 55 46
42 67 31
43 51 42
32 54 94
45 59 10
9 97 35
4 66 93
71 94 63
64 68 96
65 78 33
9 79 4
1 9 25
73 75 15
16 62 5
24 45 2
51 65 47
14 21 53
33 96 1
35 70 41
38 87 89
8 35 19
50 71 98
86 99 85
7 41 24
13 25 38
4 74 89
74 90 23
24 26 96
77 92 88
79 99 75
16 23 25
20 86 87
45 79 61
2 44 50
6 90 95
1 3 9
64 88 3
61 86 62
35 74 59
13 62 58
3 84 4
45 65 4
9 45 19
5 82 61
5 41 78
43 64 43
45 53 83
25 54 20
53 85 11
0 77 75
38 66 77
35 73 90
4 95 87
17 24 14
53 62 36
17 79 31
62 83 58
21 62 69
19 41 35
44 99 25
4 98 41
56 89 75
64 75 14
42 62 23
7 62 57
50 79 95
6 52 46
25 48 37
92 94 30
19 64 14
0 58 37
13 30 48
28 71 10
15 39 65
54 68 11
6 68 52
50 64 97
69 76 45
34 98 68
35 93 66
80 82 63
16 32 36
28 84 79
38 92 75
19 47 4
52 89 5
22 28 95
38 97 43
71 95 62
43 60 82
48 69 35
29 45 67
40 85 53
5 83 75
76 99 33
51 63 67
33 53 84
9 55 33
20 30 81
2 31 28
43 72 58
9 82 51
45 66 19
64 95 3
59 67 24
7 97 34
21 75 15
45 60 100
65 92 39
1 18 57
17 28 62
58 85 89
2 20 84
1 61 43
50 52 81
16 95 48
6 62 24
75 90 95
5 67 45
36 73 6
36 92 3
4 96 8
15 36 8
64 83 77
8 32 63
8 16 97
52 64 54
11 25 55
57 92 45
8 39 34
18 25 21
32 67 28
2 54 4
17 71 76
6 39 22
59 78 11
75 83 32
28 55 90
61 92 85
48 60 21
24 44 81
7 72 30
2 89 78
33 91 92
50 58 81
22 26 52
52 54 30
94 97 47
4 64 50
24 95 74
69 91 14
33 71 79
17 22 2
18 74 7
49 91 31
57 77 36
56 90 96
2 14 10
63 90 99
39 65 31
11 56 18
33 68 61
43 47 53
41 56 73
8 18 58
48 83 80
57 85 13
41 87 67
38 71 49
22 57 42
23 86 60
81 87 26
57 89 37
14 37 50
8 78 43
26 50 14
24 51 36
95 96 44
68 79 85
69 84 8
0 31 44
70 73 24
12 59 51
4 49 96
5 51 71
17 86 24
15 35 88
77 93 29
67 98 63
37 82 25
82 89 57
88 95 32
83 88 29
31 52 22
21 45 65
61 68 53
30 53 89
23 87 31
1 89 89
42 51 45
11 96 21
71 81 58
17 91 51
0 34 2
17 90 16
10 44 55
41 47 36
74 80 38
26 53 20
31 37 93
40 93 75
4 48 81
63 93 17
45 76 22
3 14 75
15 48 52
1 65 5
8 21 22
85 86 49
0 19 74
21 82 80
60 65 21
5 80 41
19 55 1
52 94 21
66 92 63
34 37 47
55 66 30
18 20 72
9 52 89
27 70 91
23 79 39
84 97 38
36 61 85
44 94 83
32 92 53
49 63 30
11 33 42
56 58 95
22 45 52
20 55 40
56 66 64
44 61 76
25 65 2
13 47 12
0 16 12
68 87 58
62 65 32
67 77 55
50 90 67
19 83 7
15 57 14
71 83 36
54 79 100
95 99 27
20 47 11
57 87 79
25 44 62
22 99 42
41 59 32
5 47 25
10 18 59
31 54 61
25 49 20
0 15 36
61 98 49
27 77 51
11 87 5
53 95 82
15 62 50
44 77 59
28 34 13
1 90 8
28 51 49
10 60 62
85 88 31
30 74 69
14 25 100
10 62 4
48 96 93
26 35 48
5 93 31
64 67 90
1 26 23
0 12 75
25 76 5
32 98 72
6 49 88
25 99 80
21 81 6
50 74 71
26 93 82
29 36 60
0 44 77
19 45 44
18 75 87
39 85 86
36 64 25
97 98 15
24 96 33
32 56 56
56 92 58
9 31 91
24 69 86
34 99 48
4 47 56
20 81 93
51 94 8
21 63 33
2 37 52
3 67 12
76 79 63
6 82 71
39 73 43
45 84 48
46 71 33
1 52 55
2 35 15
11 51 69
1 66 29
17 57 31
83 86 58
53 84 32
33 97 15
48 75 86
18 52 58
30 87 3
45 72 9
34 41 20
68 80 93
55 59 81
20 37 25
60 69 94
41 66 53
30 50 76
15 81 3
16 50 6
25 62 1
74 85 100
1 73 30
22 87 92
50 80 40
10 47 9
44 84 20
59 90 22
51 68 48
47 64 77
7 56 13
4 22 24
34 48 22
23 27 12
5 96 18
18 38 83
14 32 33
14 57 6
29 82 51
10 36 60
72 75 64
16 65 68
9 24 29
56 59 71
25 98 62
45 80 37
14 92 45
28 42 97
52 98 47
48 52 98
6 84 1
13 56 35
38 55 79
55 81 75
56 70 70
34 43 15
42 50 19
27 61 21
25 97 90
47 83 59
47 96 11
3 96 29
49 77 76
17 41 35
1 71 9
13 51 54
0 39 53
1 2 28
52 69 51
53 86 74
3 90 40
56 73 85
77 98 19
42 60 98
2 39 52
35 54 76
39 66 72
10 20 50
2 92 60
16 27 39
41 97 42
15 56 100
39 41 63
6 85 20
39 64 65
24 63 31
22 96 40
2 13 5
31 69 2
2 67 72
56 98 48
51 56 47
35 82 69
17 21 75
41 76 86
65 96 61
42 92 5
4 52 20
42 63 81
14 42 75
54 56 42
28 44 61
2 32 5
70 84 65
2 34 4
34 75 26
51 70 74
0 4 16
43 59 69
6 53 33
76 94 32
65 87 43
42 43 59
5 84 7
45 54 84
93 95 67
89 98 28
19 98 38
16 56 20
45 48 33
14 72 42
59 87 81
81 86 99
32 80 18
12 22 81
34 54 17
7 95 46
65 94 13
41 53 84
5 98 82
19 73 27
15 97 88
65 67 39
2 3 20
34 95 43
3 10 76
48 63 80
71 76 92
36 88 89
55 91 2
26 27 100
79 91 59
10 68 45
24 91 73
27 40 80
58 83 80
21 37 38
17 18 42
29 47 30
67 85 22
5 42 77
18 93 35
73 93 77
47 53 49
9 96 56
24 61 29
49 61 11
29 79 19
32 59 6
35 83 15
22 52 98
59 85 79
38 91 16
11 99 64
2 88 50
7 89 100
36 95 14
12 54 73
4 53 2
7 82 49
38 57 98
8 98 95
93 98 72
7 10 43
43 90 65
64 66 95
17 53 55
0 47 59
18 71 25
34 38 80
30 42 5
40 52 72
11 86 99
80 97 49
89 96 92
40 81 87
46 62 90
46 96 78
8 17 63
25 35 51
45 86 36
68 96 85
22 89 58
30 81 53
31 56 98
57 74 19
10 23 85
78 99 76
29 55 24
69 79 61
49 73 57
30 59 62
0 66 37
35 97 73
7 32 80
24 71 83
39 53 10
27 48 55
34 35 47
36 94 83
29 54 64
34 70 55
4 43 28
0 28 30
9 89 28
52 57 70
9 94 4
19 21 71
28 70 82
62 88 26
48 91 84
11 49 73
44 72 100
58 78 14
65 70 25
30 48 17
90 97 93
6 15 83
19 58 77
7 9 43
62 94 4
26 32 44
60 66 92
32 73 89
54 57 34
6 56 2
45 73 3
32 51 95
4 77 2
45 87 9
15 71 23
4 29 96
26 88 39
17 87 77
9 21 5
55 88 86
60 89 55
10 71 3
35 89 27
57 63 48
23 26 5
8 82 67
6 50 91
66 67 36
35 61 96
22 81 88
20 53 84
57 83 54
41 65 41
24 27 14
21 31 19
10 27 62
36 46 97
50 91 90
3 58 13
2 95 52
25 81 47
50 94 81
1 92 19
32 75 65
86 88 82
46 85 44
9 80 44
20 96 68
11 47 42
81 99 96
26 94 23
0 40 54
44 89 74
40 48 69
79 92 3
19 67 17
31 84 97
70 92 61
27 33 69
35 51 74
65 91 19
51 81 52
24 67 45
70 94 78
62 84 47
10 94 18
62 67 10
85 92 80
7 43 2
62 68 42
7 35 53
22 74 68
1 11 61
13 80 91
55 75 4
50 53 51
71 98 35
40 89 26
11 90 56
49 92 8
23 48 65
52 60 96
69 73 74
0 59 11
41 84 20
4 18 36
5 27 15
4 71 47
7 87 32
32 47 7
59 66 72
28 66 11
2 51 81
22 79 58
67 72 86
3 53 86
44 47 33
12 38 3
40 44 34
88 94 47
47 69 22
18 83 12
47 98 9
46 65 31
77 94 42
12 41 39
39 90 97
12 53 5
37 74 48
35 88 64
12 49 4
66 93 70
6 54 85
34 59 83
30 65 61
36 58 3
0 56 83
69 97 80
12 15 60
83 87 9
34 93 41
79 97 14
63 99 91
40 41 54
29 89 67
17 46 99
30 61 98
5 38 62
25 92 67
27 51 33
31 91 57
16 19 45
13 40 51
2 7 92
5 64 82
43 98 50
43 93 33
11 60 91
57 72 16
26 49 7
15 58 48
7 18 24
41 77 84
45 47 12
43 56 98
33 74 56
26 57 77
27 92 73
30 79 73
29 94 27
36 49 5
30 52 91
41 60 4
56 85 51
28 90 59
35 90 3
44 56 64
75 89 8
48 68 13
21 30 37
41 57 43
33 89 70
45 63 22
51 73 13
53 90 76
49 54 77
6 57 21
75 88 8
5 25 54
8 22 74
11 84 19
10 50 95
2 72 20
8 94 7
43 44 97
51 64 2
7 53 56
30 67 58
13 72 61
23 95 32
7 54 6
12 72 96
23 84 92
61 69 69
41 79 78
58 81 82
0 83 85
1 53 23
27 75 30
46 93 16
42 94 80
57 82 9
36 45 23
30 86 64
12 23 93
3 29 26
32 55 17
58 88 22
37 57 36
6 76 66
17 52 30
8 80 96
16 55 51
49 97 23
43 97 76
27 64 79
14 70 17
32 41 26
59 76 86
40 43 99
63 91 33
2 81 55
35 50 93
53 70 34
34 87 75
30 56 96
0 13 86
71 86 53
41 52 85
80 99 94
38 77 60
47 93 5
21 60 17
9 92 13
55 62 51
45 49 27
32 72 83
57 88 27
31 77 66
3 79 23
35 43 26
40 69 67
57 91 78
51 53 58
0 45 85
62 81 33
15 72 10
47 71 39
4 44 60
8 11 76
44 46 96
18 64 95
14 34 11
89 95 82
84 86 83
25 57 66
22 63 41
57 68 68
3 37 99
45 81 24
57 99 14
10 72 41
32 62 30
40 68 20
62 97 95
23 41 68
13 46 85
22 35 2
14 71 60
14 41 64
47 50 27
3 69 56
61 83 43
10 95 28
21 76 24
32 82 21
56 57 41
14 86 82
54 91 86
17 72 45
17 80 20
34 57 72
13 70 53
64 99 36
5 56 77
32 65 74
38 96 66
7 30 92
69 95 14
72 78 8
3 16 90
24 86 61
6 16 14
52 88 60
32 42 42
17 36 6
9 69 29
28 48 49
32 93 23
41 73 57
36 68 68
29 49 99
13 61 11
36 91 100
62 91 58
10 85 57
61 80 12
51 69 84
34 80 34
13 93 6
73 80 5
26 76 56
27 29 59
53 78 75
73 83 81
49 71 100
13 45 16
21 98 60
14 59 81
49 81 3
33 34 24
5 46 15
10 14 33
77 84 99
3 27 47
0 30 43
17 40 23
35 59 99
36 74 69
25 68 11
27 49 10
29 91 13
0 78 39
5 11 34
13 15 40
12 88 60
2 21 1
80 87 45
3 89 39
34 76 46
30 60 61
55 73 99
17 43 41
30 73 3
23 53 20
93 99 89
51 95 84
50 57 41
5 58 26
5 52 40
15 31 38
41 58 77
14 96 83
83 84 57
72 97 81
11 17 78
34 85 44
12 80 20
8 34 27
40 79 47
14 79 78
60 68 91
1 15 60
22 39 48
19 46 72
24 87 63
2 85 96
3 39 53
14 60 91
57 59 95
20 49 64
3 32 75
36 72 27
3 12 37
13 68 22
36 97 20
71 84 13
3 44 25
19 65 43
40 65 3
13 19 45
28 93 8
6 37 98
7 75 86
4 41 52
34 90 89
39 91 35
96 99 23
25 86 32
26 61 10
17 96 92
18 45 86
9 56 74
13 26 84
13 36 38
15 59 94
5 90 64
89 92 88
34 84 48
63 71 44
48 95 97
44 81 81
70 90 63
31 53 26
7 99 66
0 2 44
48 93 39
11 72 92
24 72 13
46 95 95
47 81 5
39 67 61
26 28 52
51 74 96
30 37 66
4 32 71
24 59 38
22 40 5
25 77 91
9 88 99
33 52 28
31 63 55
41 48 91
12 56 72
8 59 60
21 34 19
17 60 54
4 56 73
76 87 84
8 85 52
2 56 23
73 77 67
6 21 91
40 61 29
40 82 73
3 81 84
2 50 73
64 90 96
68 93 55
14 16 48
71 82 71
63 84 2
4 46 42
51 89 18
51 78 91
53 74 9
2 59 100
53 75 74
32 49 100
67 91 28
35 56 86
23 63 9
11 21 90
30 91 75
46 94 58
48 54 26
20 56 20
17 74 39
46 78 36
15 76 71
64 89 29
30 92 85
6 43 11
6 44 23
44 68 51
30 84 76
59 82 16
27 83 87
65 98 20
6 18 40
18 40 67
