4865 140
68 104 13
59 100 6
10 106 12
26 63 80
26 33 15
59 85 19
17 102 34
6 17 6
80 137 20
70 113 82
21 95 10
10 35 1
18 86 51
64 69 25
78 128 18
31 110 77
14 43 88
54 138 15
9 28 9
41 84 66
39 102 34
87 119 23
109 123 91
47 63 88
22 28 47
53 64 13
51 129 58
37 123 56
83 93 74
107 113 93
72 110 93
0 18 56
8 76 95
14 68 49
74 91 79
82 106 27
97 124 27
58 64 69
131 138 3
100 107 96
35 123 72
22 65 52
34 108 54
17 64 32
19 65 35
43 104 25
59 125 60
73 103 24
14 87 1
107 108 57
80 96 96
81 120 21
73 82 74
41 136 70
27 62 69
1 16 70
34 113 30
75 82 95
0 137 22
44 130 13
20 113 70
113 118 31
65 127 14
33 114 14
129 134 71
31 119 64
14 36 100
128 137 57
82 95 91
64 93 46
38 61 98
0 52 84
4 89 63
70 87 85
119 121 95
49 53 2
54 70 72
57 127 88
60 100 40
102 139 4
55 95 52
4 92 89
18 91 48
2 7 96
52 132 43
32 131 48
23 54 68
110 139 29
73 112 62
59 114 100
37 57 98
18 133 29
73 87 89
19 78 64
53 127 81
29 133 33
9 85 57
74 100 47
38 99 73
100 127 78
123 128 67
73 91 23
14 58 23
17 61 72
95 121 35
16 45 16
78 105 66
32 100 68
82 100 37
73 105 89
28 132 82
4 86 71
30 135 8
15 83 9
10 117 35
35 48 50
76 114 29
42 118 24
25 71 71
7 132 81
48 116 70
53 88 65
79 106 78
102 103 80
21 45 30
23 95 12
90 123 38
37 41 83
18 22 55
19 105 58
98 134 65
38 64 97
36 53 86
19 48 94
24 61 43
4 72 80
94 129 84
43 73 84
26 122 43
14 91 48
105 114 71
14 76 94
3 25 53
13 77 65
0 61 77
32 48 46
82 88 41
59 93 76
84 110 47
46 57 46
65 129 18
15 97 2
81 112 63
82 97 82
15 91 38
45 51 100
56 85 100
55 94 82
10 127 78
25 52 90
5 92 82
39 85 37
80 128 75
42 65 27
20 62 74
119 138 95
43 128 53
65 107 47
6 23 96
31 39 60
15 90 4
28 62 86
64 96 29
32 120 81
14 99 9
65 91 60
35 117 61
27 60 56
43 139 71
77 91 54
56 90 28
116 134 89
3 37 81
6 82 42
84 121 75
101 129 78
76 113 75
46 114 10
54 117 89
23 105 4
104 111 45
15 120 18
47 99 10
70 131 48
41 113 72
41 123 26
4 59 25
24 118 80
44 100 39
9 11 99
67 130 2
92 103 50
62 122 27
26 124 24
71 104 59
42 127 14
3 26 45
43 70 25
84 92 66
22 63 36
15 106 75
19 117 26
19 79 55
51 72 46
1 60 18
47 78 92
8 131 73
2 39 32
8 78 91
104 133 21
7 45 27
32 79 17
62 100 26
7 137 38
17 19 28
4 13 52
54 55 25
51 70 35
122 136 9
66 71 32
38 48 62
19 85 35
56 137 52
40 62 77
15 128 17
8 43 61
8 139 93
30 93 6
57 136 99
30 33 76
10 110 68
11 117 68
23 129 41
27 125 27
130 139 34
0 77 52
16 54 8
8 136 95
30 132 68
26 67 94
8 30 64
55 57 49
34 49 29
55 117 43
5 9 49
47 85 100
75 88 76
64 108 61
119 136 5
23 34 64
31 104 69
87 113 18
76 94 6
17 50 56
0 31 59
58 85 8
44 104 73
4 79 24
43 95 21
59 77 90
67 134 100
4 112 82
114 138 7
66 136 10
62 83 7
22 137 73
43 79 85
45 121 30
96 134 51
95 133 95
42 136 14
7 98 97
54 60 68
12 132 57
23 50 40
24 40 60
66 80 42
44 50 87
28 136 56
28 94 85
4 83 76
13 25 64
24 66 81
20 78 27
81 128 57
57 85 77
16 89 89
6 84 63
98 107 12
72 93 35
101 125 93
76 125 32
28 114 93
5 136 1
91 110 19
32 73 88
118 122 11
4 107 17
101 112 20
14 114 74
58 134 62
60 95 70
76 128 30
12 79 28
21 111 27
83 127 89
56 124 75
54 81 83
106 129 69
1 3 99
57 133 34
17 137 25
70 79 42
107 120 23
11 53 81
118 137 18
85 125 18
7 36 69
47 127 40
44 131 47
79 82 44
84 104 95
76 95 9
81 104 27
16 121 71
102 109 47
116 133 73
128 135 47
14 96 30
65 88 72
101 136 20
67 119 67
20 39 70
42 67 90
91 114 24
37 114 14
17 127 33
72 137 66
13 132 82
102 137 88
48 85 98
34 39 5
16 80 20
28 65 60
77 111 22
108 116 47
107 127 25
6 63 8
118 124 15
76 123 92
62 65 86
75 95 99
53 136 38
6 102 22
90 106 76
68 119 69
29 45 36
29 44 25
82 108 22
15 79 79
20 49 28
100 137 70
25 27 32
72 84 76
87 118 36
69 88 61
115 116 81
49 102 9
76 93 12
15 68 26
67 89 83
23 108 14
24 102 62
16 130 48
17 48 69
21 117 56
6 49 72
59 66 49
67 131 73
22 60 51
33 117 78
54 88 76
19 20 3
14 61 97
56 119 72
33 123 97
60 98 14
2 94 97
14 50 42
127 128 85
50 65 32
4 133 29
101 115 39
64 112 36
27 116 48
86 121 83
24 133 72
25 55 8
25 51 93
75 127 65
28 119 65
73 74 14
66 108 23
95 107 89
89 130 55
30 96 78
81 132 6
68 132 84
10 23 88
110 111 5
0 105 21
61 126 20
40 47 51
66 95 70
29 32 92
27 33 96
48 53 46
40 46 88
108 135 94
11 25 16
12 54 54
2 31 87
110 125 19
86 128 73
44 90 91
96 105 8
35 118 96
6 85 84
39 113 3
58 97 65
115 119 11
0 79 48
21 30 25
16 96 14
61 79 17
47 65 61
20 27 1
12 118 56
46 73 1
100 119 11
27 101 85
56 106 45
61 136 41
3 23 23
23 29 18
32 110 47
70 96 49
15 72 51
85 123 12
20 52 86
82 128 5
55 118 23
85 130 67
46 136 42
10 52 23
82 116 67
29 85 72
52 73 3
32 98 9
59 75 49
20 96 96
20 26 19
4 123 7
55 128 73
40 106 49
20 64 12
30 77 88
10 45 61
96 106 63
38 59 59
107 123 78
99 129 95
69 112 58
45 95 5
29 106 31
33 100 58
89 133 47
45 87 25
104 116 76
29 61 13
32 91 30
1 15 27
43 124 63
15 48 30
36 111 9
76 103 65
33 128 9
62 86 23
37 61 7
68 97 99
25 137 42
23 31 64
32 37 14
69 125 34
21 131 30
7 21 23
21 122 13
51 94 69
27 123 41
16 26 98
104 121 24
99 117 36
7 41 11
71 136 22
51 109 10
72 114 26
51 135 45
14 34 33
110 120 70
53 86 73
0 23 89
97 122 5
102 129 85
64 127 22
50 127 84
32 122 38
45 136 52
131 134 40
77 101 34
4 66 71
71 77 14
12 37 93
68 77 89
80 99 38
6 10 67
0 97 12
16 67 57
11 32 15
84 127 21
21 88 68
103 139 22
45 100 47
11 19 44
57 102 60
132 139 72
94 98 57
25 28 43
32 63 20
64 100 29
25 38 39
1 135 71
68 126 39
73 85 12
98 139 29
4 27 13
50 107 26
57 66 7
8 134 34
18 74 66
96 138 85
10 12 26
82 90 83
47 139 83
26 88 19
15 61 47
6 132 85
7 31 79
23 121 54
78 104 85
28 29 27
27 79 66
72 139 20
12 139 89
73 108 26
11 49 67
48 71 100
57 122 7
26 87 56
77 93 93
37 54 29
82 99 38
5 78 72
32 111 52
64 137 59
85 117 29
93 99 54
73 121 52
86 132 67
36 82 52
85 114 51
3 4 40
93 97 61
64 110 62
29 109 39
116 122 23
6 9 40
8 49 43
2 17 13
96 122 81
3 74 73
119 133 7
6 51 12
115 133 95
77 114 29
3 48 93
37 134 77
60 81 80
106 139 91
10 58 18
63 83 87
56 130 65
51 61 100
16 47 41
75 109 26
3 49 16
6 106 14
54 66 80
18 29 75
67 100 88
47 92 45
13 32 24
93 127 47
42 102 61
13 52 92
96 114 49
21 119 80
13 39 30
60 84 72
62 120 58
89 126 63
52 89 26
9 58 26
73 114 38
40 74 9
40 138 75
69 129 99
54 62 23
19 123 13
12 99 25
12 59 13
126 134 12
10 24 2
48 50 55
78 102 11
84 94 8
16 105 1
18 43 56
8 18 3
92 119 20
13 93 1
32 76 25
13 107 7
14 67 44
13 23 1
59 124 62
2 116 24
73 115 14
9 24 49
73 89 18
69 97 18
87 96 49
57 106 16
85 118 55
51 67 4
57 71 39
41 127 58
116 125 74
38 51 55
88 128 30
26 139 85
1 17 34
76 91 57
12 72 34
73 124 93
54 123 87
72 75 79
118 125 68
62 63 61
79 113 93
71 83 57
64 95 85
32 116 62
43 103 87
107 119 10
79 86 52
59 83 40
28 110 88
42 61 51
70 94 76
45 79 35
81 105 67
58 104 89
34 87 1
38 76 1
55 96 68
5 106 97
24 139 52
112 121 29
37 105 52
117 138 92
79 90 67
49 121 2
31 76 38
12 60 37
54 127 93
120 126 91
56 103 47
12 114 7
94 130 79
3 31 89
76 105 67
36 70 64
8 60 51
84 114 65
22 98 58
94 105 74
2 33 3
56 110 31
8 122 80
86 99 8
36 40 48
37 120 16
16 85 3
100 118 72
72 80 14
21 68 55
65 75 19
7 62 100
113 139 3
45 128 90
11 111 75
70 139 35
71 102 41
55 136 86
44 76 60
43 74 66
78 134 21
55 137 43
63 67 73
7 112 72
14 77 77
103 120 53
16 25 87
25 80 2
53 118 30
11 43 40
60 65 24
51 88 100
101 138 43
71 125 18
38 53 10
95 127 15
111 137 51
30 71 75
2 82 67
60 106 7
86 96 5
35 120 34
22 119 96
56 127 47
51 130 19
14 130 24
11 82 46
76 85 34
29 66 47
55 112 48
28 30 21
40 42 2
4 99 30
17 82 61
80 139 29
19 41 44
29 78 18
99 125 1
78 130 90
82 130 93
41 67 97
17 54 55
40 64 51
19 21 67
23 110 16
21 55 27
34 56 90
13 126 44
3 8 44
61 102 32
31 93 5
38 52 65
62 77 39
5 73 91
5 107 63
38 87 87
15 123 2
12 96 66
5 76 21
98 101 94
76 127 87
104 125 3
7 13 97
35 98 19
33 132 7
11 50 65
41 120 63
83 85 96
24 52 18
99 107 86
81 136 40
74 116 50
47 51 62
99 102 33
77 92 52
12 126 32
104 112 87
59 76 70
11 124 40
11 126 25
58 79 12
24 100 37
19 90 24
6 37 11
96 112 78
67 102 37
23 103 73
33 38 18
94 110 100
12 93 70
92 135 40
49 105 25
72 116 38
18 23 27
74 97 73
62 117 19
58 124 67
134 136 19
0 40 57
89 131 100
12 36 38
30 78 11
89 123 84
34 83 84
123 135 34
90 112 54
17 66 23
57 121 53
47 121 54
16 32 83
54 65 42
51 74 88
107 137 88
33 98 93
51 113 80
43 75 48
46 108 87
63 124 70
82 114 41
81 125 8
53 65 93
49 125 30
11 78 28
91 105 37
1 132 79
72 133 86
0 24 10
17 86 87
9 68 30
0 26 31
1 131 19
21 85 77
51 125 13
31 52 69
64 123 50
27 77 33
3 22 64
13 115 18
12 73 12
46 100 85
72 120 11
3 30 95
103 111 78
3 51 11
36 81 88
20 69 53
22 54 96
49 67 12
4 120 93
2 85 2
16 88 54
49 63 47
12 91 68
47 77 16
14 115 20
23 136 100
36 48 6
109 134 61
22 133 67
28 70 10
8 105 58
67 95 8
27 135 28
103 138 97
22 61 23
32 108 85
41 98 6
49 93 22
79 122 91
43 118 16
67 126 55
14 17 8
56 71 8
89 103 48
90 139 6
63 122 55
6 138 83
114 116 93
42 109 63
85 97 35
54 92 6
41 60 66
47 86 94
18 136 79
26 47 41
30 59 72
61 131 1
95 120 100
110 123 66
48 65 51
27 70 40
30 64 92
102 118 57
0 123 66
9 77 47
34 138 57
11 24 83
18 68 78
66 89 25
9 109 41
101 127 90
92 128 58
73 122 40
62 66 87
8 13 25
39 52 18
30 51 25
1 95 57
0 89 88
76 87 54
21 67 9
51 127 80
12 127 1
81 82 20
24 92 3
73 138 97
42 123 39
4 77 85
24 49 96
100 105 38
93 118 18
53 134 74
79 134 46
33 60 77
13 118 43
17 28 61
60 128 23
73 94 27
19 133 3
11 80 22
34 125 24
3 42 15
12 35 99
35 67 84
18 33 28
107 130 45
77 82 5
26 64 73
16 31 16
23 135 84
26 99 78
71 116 34
49 86 50
52 83 100
70 112 36
14 25 61
92 122 85
6 46 8
18 67 31
50 115 14
29 64 1
105 131 57
1 11 99
6 133 99
2 133 95
119 130 87
31 54 44
10 14 40
14 70 83
90 99 31
90 114 6
36 122 100
6 88 21
21 118 84
123 124 20
34 64 100
32 83 11
95 122 87
75 112 67
43 52 25
16 27 53
10 77 70
10 67 56
4 78 17
23 42 97
0 74 74
15 137 62
36 39 64
115 131 88
20 105 40
37 90 71
51 59 29
107 114 31
30 83 28
24 137 86
91 123 17
18 64 57
63 66 42
45 55 1
23 32 69
2 114 90
91 121 100
14 42 15
32 44 2
55 71 37
28 97 89
33 86 91
39 125 80
54 86 89
8 29 31
79 114 76
33 79 27
2 137 84
105 134 86
23 64 20
22 23 2
8 85 14
32 130 54
29 95 87
92 127 61
33 106 68
57 96 29
15 34 22
6 29 53
106 116 29
61 129 80
36 50 90
68 69 4
43 137 54
69 135 11
62 129 97
43 108 62
18 46 2
45 78 18
5 112 67
61 83 75
124 126 11
36 83 98
25 46 62
10 32 68
74 94 79
96 128 59
16 22 35
117 131 88
64 133 33
90 136 77
36 119 13
48 94 48
49 73 27
44 80 69
8 127 78
47 88 63
53 58 94
31 62 18
56 65 66
34 130 35
61 135 79
11 95 72
15 87 11
71 111 85
1 38 69
72 105 84
25 104 16
29 127 100
132 134 42
69 83 58
55 98 83
25 106 85
1 122 79
1 35 98
7 117 86
93 108 24
47 96 1
12 137 50
51 60 72
21 39 57
26 133 55
90 115 86
88 92 51
11 27 93
19 119 38
21 58 50
58 93 21
65 104 75
28 76 93
87 114 46
28 67 53
17 24 19
45 98 4
27 67 91
21 89 49
24 99 6
14 83 85
64 99 12
81 127 87
6 103 22
61 90 2
44 106 31
31 96 65
18 128 34
2 102 39
77 117 26
19 72 79
20 36 53
129 139 32
24 91 70
57 110 1
13 22 98
2 136 68
116 121 95
62 67 31
75 110 14
1 5 20
66 79 94
60 64 9
66 137 6
57 124 70
31 87 33
39 112 41
25 109 38
34 44 40
17 41 4
25 134 53
67 76 13
66 138 71
49 87 94
38 132 35
78 117 62
71 92 12
56 138 49
22 43 34
8 79 74
54 136 73
40 75 36
96 97 78
21 109 81
55 84 19
22 55 98
18 54 51
86 104 2
28 128 1
59 95 38
5 137 52
50 58 7
58 71 57
58 130 42
50 104 72
23 88 93
99 115 64
121 130 83
88 123 47
63 101 83
67 115 53
59 60 55
14 64 100
9 94 94
77 83 61
66 117 13
32 95 50
78 99 23
13 103 50
95 124 17
82 124 39
3 111 9
92 105 96
57 134 66
57 130 48
30 39 15
100 138 83
20 47 58
52 70 23
20 89 29
35 85 75
7 86 56
37 98 36
78 122 26
54 110 45
38 103 67
60 122 98
88 122 45
89 104 35
68 137 87
17 58 69
26 38 86
97 112 55
32 127 81
25 56 70
34 97 33
0 82 98
52 91 79
65 98 18
13 102 46
49 119 85
119 122 24
128 136 7
22 99 22
106 111 37
1 77 100
49 61 24
113 132 56
24 110 72
16 48 65
82 135 73
60 117 94
23 79 44
80 136 72
19 52 4
52 130 90
90 137 11
56 102 63
65 105 66
37 118 27
42 96 99
123 131 36
22 124 51
57 91 86
121 136 82
96 129 80
81 109 72
22 104 19
0 101 29
66 122 82
57 61 20
57 135 3
19 22 83
16 128 38
45 57 30
85 108 19
70 127 79
38 40 71
46 103 66
51 126 11
58 66 20
3 114 55
125 135 39
73 100 85
98 100 62
3 130 83
104 117 56
16 139 88
67 73 62
44 103 93
4 43 83
62 87 14
19 106 38
65 138 18
41 86 88
50 89 28
45 116 55
3 106 64
43 126 98
38 104 31
89 108 94
11 17 31
126 128 40
18 45 95
40 67 61
2 131 71
0 20 53
23 99 36
2 47 24
24 131 66
36 72 86
107 135 62
71 97 78
132 137 42
64 111 52
96 137 53
33 55 7
20 117 28
18 90 8
43 46 87
16 70 98
24 65 43
104 137 3
78 101 5
47 98 91
19 129 33
113 122 38
68 72 56
108 115 91
67 70 39
13 82 19
105 136 95
86 131 15
47 104 80
2 78 52
26 90 36
68 79 53
14 65 66
45 66 78
30 138 11
29 108 95
82 96 30
110 134 34
27 134 65
41 102 17
53 133 46
75 89 44
21 86 79
19 54 36
111 124 96
25 120 75
68 123 70
55 105 60
71 100 87
19 131 56
31 99 25
52 68 1
9 31 33
7 12 2
83 92 66
29 90 14
16 34 88
22 102 78
53 55 31
53 100 23
60 61 96
55 85 95
8 138 79
30 109 94
62 85 17
37 76 77
16 49 41
2 18 69
12 108 4
2 130 51
23 60 55
3 136 33
1 129 79
49 107 57
34 60 84
93 135 13
43 94 25
25 83 99
49 135 14
96 132 51
74 130 50
14 31 9
1 25 12
26 36 60
11 72 50
24 125 34
94 118 9
31 64 87
31 123 94
87 116 37
24 54 68
43 59 83
48 134 47
62 132 56
78 114 5
101 120 74
24 53 1
56 63 14
7 83 97
32 135 60
68 91 10
124 136 59
83 114 74
64 76 94
115 124 3
35 125 6
52 123 86
19 83 6
35 107 4
83 121 46
37 102 91
5 69 78
101 104 36
10 61 44
23 56 98
92 136 76
91 134 50
21 51 72
74 79 25
27 106 36
7 32 93
21 70 23
22 106 5
6 91 78
12 32 62
43 98 90
46 102 28
28 116 36
76 122 57
6 130 36
39 76 28
2 90 60
83 118 79
28 103 23
38 65 82
66 97 2
12 33 90
33 135 89
55 111 53
40 51 99
61 89 71
23 128 79
41 111 83
64 85 84
48 121 3
59 81 52
1 102 12
16 40 79
41 92 17
95 101 100
71 120 89
74 136 83
21 102 74
42 135 53
42 83 77
86 102 94
46 128 95
52 114 39
85 131 61
36 121 67
46 105 27
89 97 58
23 70 37
43 117 55
68 73 57
13 41 20
76 98 72
42 45 1
6 74 69
38 139 32
10 138 81
73 98 12
5 116 91
43 134 94
30 60 44
31 128 85
11 64 65
39 118 59
13 57 91
8 31 35
23 38 45
4 70 92
40 134 79
66 92 62
104 120 66
115 136 1
48 84 34
64 72 10
32 90 47
29 94 78
55 99 69
133 136 40
85 126 88
43 105 40
6 52 35
17 103 66
79 93 86
37 137 30
21 76 2
63 108 17
96 113 95
13 31 76
73 110 71
116 123 42
118 133 89
33 74 46
15 108 28
67 101 88
57 63 18
58 116 14
74 114 71
30 98 54
18 27 19
34 48 24
27 64 55
101 108 71
9 62 19
8 114 47
100 117 94
64 91 42
30 70 9
98 103 20
5 105 72
4 109 89
91 115 40
49 134 13
17 65 88
2 128 65
83 88 85
77 95 94
22 66 44
45 62 12
0 62 67
56 105 88
84 129 31
64 134 96
24 73 12
17 104 82
42 117 20
57 115 53
59 73 31
20 97 48
18 98 24
86 117 95
51 84 75
46 55 34
19 113 23
13 110 14
91 106 76
7 114 78
65 130 52
84 105 56
17 130 80
74 84 57
37 49 27
48 69 21
16 112 52
47 117 73
106 113 91
90 103 45
106 120 25
1 108 54
7 84 67
44 78 79
45 106 89
39 129 2
27 95 73
106 118 66
9 104 10
4 61 84
46 64 21
17 32 12
0 103 16
85 115 90
51 77 61
92 134 10
63 65 37
11 123 89
110 119 83
49 92 88
3 113 33
73 104 86
17 44 39
65 99 47
15 40 63
38 125 15
39 115 27
66 121 8
35 84 71
51 121 19
74 86 52
10 97 42
24 31 35
29 63 94
7 75 48
19 82 19
60 101 27
62 102 13
20 23 68
18 94 93
11 76 38
7 70 52
34 47 71
65 120 93
18 81 60
43 68 55
61 124 17
71 94 63
105 109 65
9 100 32
16 122 82
4 81 19
57 137 67
51 69 42
47 75 7
114 120 10
15 62 23
72 92 96
31 55 76
90 98 99
56 129 90
70 77 79
34 105 26
21 57 50
44 75 93
5 111 86
4 41 59
109 130 12
87 90 99
54 105 81
20 50 69
11 13 6
23 41 71
52 65 27
76 83 7
5 84 17
8 113 88
44 92 1
7 135 27
91 127 45
3 35 95
79 80 98
14 29 29
18 115 16
6 86 19
34 45 29
27 130 24
46 67 38
26 32 21
109 122 16
48 63 55
5 15 37
19 118 61
11 113 80
7 28 85
64 128 62
12 113 39
63 138 61
31 115 40
44 49 83
39 126 64
35 78 100
35 122 14
53 84 17
23 37 90
44 89 75
26 80 54
54 116 40
66 102 94
65 135 37
67 105 18
11 14 36
34 88 88
110 128 2
99 108 22
10 132 8
126 132 54
93 117 57
1 85 67
36 128 100
38 129 14
42 44 30
89 94 89
10 73 38
20 25 100
68 70 42
5 55 88
9 59 100
25 31 79
105 133 63
3 72 35
30 42 58
53 94 68
59 118 53
26 40 8
36 54 55
79 116 64
42 94 29
83 97 69
43 131 55
9 101 61
1 126 50
42 46 88
21 59 79
12 136 23
90 109 100
77 115 90
52 135 22
11 102 45
35 58 90
81 129 56
37 53 91
50 123 44
44 124 58
20 136 95
117 130 46
114 132 6
37 119 100
25 41 68
97 127 12
40 137 95
66 134 50
52 69 46
54 74 78
69 71 67
60 75 25
25 76 75
10 90 92
52 56 54
85 112 100
80 130 76
37 51 7
58 69 32
33 89 35
26 31 68
0 56 48
61 68 32
24 32 83
23 47 94
73 97 34
8 86 33
63 130 18
41 119 92
65 69 4
4 88 32
69 74 42
26 100 4
3 83 63
53 85 29
10 27 22
36 108 64
57 90 89
14 105 87
6 126 17
93 95 10
78 111 3
21 134 57
11 35 7
84 106 81
28 126 74
48 109 50
6 28 23
23 63 26
95 104 83
26 132 30
30 82 80
15 93 28
129 130 30
9 84 96
3 47 22
101 130 96
23 123 5
15 70 40
80 118 99
27 76 69
89 118 12
30 88 7
6 100 90
126 139 42
40 63 31
3 109 95
4 98 17
68 93 76
109 129 42
31 107 17
5 97 53
94 102 93
7 130 40
29 77 88
6 111 28
35 46 10
20 44 50
11 106 28
28 71 47
84 133 60
60 87 89
23 132 61
50 71 79
50 72 15
81 118 4
116 131 74
2 121 3
3 75 80
11 21 1
111 114 45
22 103 15
7 29 45
84 96 50
70 134 70
37 66 31
6 65 14
64 125 72
30 58 45
49 126 7
4 8 30
99 122 72
72 87 12
17 74 17
41 64 34
62 103 48
111 122 26
62 136 74
16 23 40
78 126 47
38 90 29
94 128 11
66 139 10
33 96 12
48 79 57
1 105 84
8 36 59
83 101 64
14 22 55
60 127 66
58 73 10
9 106 36
73 118 9
60 120 12
36 117 31
76 117 20
75 96 72
29 136 14
18 20 93
46 78 89
53 137 21
99 103 5
49 131 2
38 117 99
63 79 63
53 77 59
57 113 21
13 43 91
34 85 20
4 22 58
81 101 53
22 114 86
14 111 45
33 120 80
41 103 9
64 136 100
19 95 20
12 58 18
12 52 15
105 117 90
82 119 10
10 84 10
130 131 58
64 132 41
111 121 63
39 93 60
18 42 59
6 120 72
93 132 54
84 87 18
69 94 13
4 20 24
15 51 41
70 105 10
78 80 94
104 131 74
69 117 72
1 12 76
27 83 41
0 55 89
21 65 30
50 93 40
5 130 32
16 58 30
48 130 53
54 76 75
127 136 9
65 79 42
38 41 16
51 56 79
76 104 17
38 82 23
9 64 32
25 64 41
120 136 35
65 86 13
17 125 23
50 77 64
23 61 28
65 82 93
15 104 72
26 117 94
63 128 54
9 75 21
98 121 42
37 79 2
75 120 61
20 98 51
3 81 81
53 66 77
5 42 93
81 86 19
46 50 60
37 86 15
80 87 49
43 78 85
35 51 52
7 40 32
41 45 12
8 35 13
26 134 95
44 81 96
23 100 2
59 65 93
78 136 93
36 52 84
67 118 61
15 45 73
18 126 20
92 116 97
92 125 94
10 122 38
41 117 28
26 65 69
5 67 57
10 121 45
103 118 8
68 109 32
40 57 67
10 65 73
59 122 5
1 68 95
53 95 65
83 136 59
42 89 82
49 68 24
21 100 98
61 134 61
36 87 27
56 114 41
89 101 66
55 65 96
85 99 84
12 28 98
5 133 7
5 44 19
5 13 55
131 137 14
86 95 22
68 121 44
44 123 50
24 94 90
77 94 47
1 84 41
15 49 2
89 115 18
7 106 1
0 1 16
50 61 84
17 38 35
70 118 33
90 130 19
72 79 75
24 84 51
7 123 93
92 129 44
28 118 75
48 89 31
43 135 13
89 127 79
67 138 19
94 111 21
7 80 57
10 109 91
30 80 32
61 130 100
95 136 68
14 103 67
82 126 27
19 63 64
4 15 15
35 81 57
97 138 27
18 121 55
88 129 94
20 124 28
38 75 9
95 109 23
30 79 32
2 26 86
58 121 17
62 75 12
21 82 64
80 114 73
68 84 7
83 87 69
59 113 93
118 126 35
28 129 44
17 134 41
16 64 95
8 38 64
82 102 84
49 51 88
63 106 3
55 77 66
125 137 98
89 136 29
55 107 60
22 80 91
52 92 56
4 108 4
69 110 63
113 124 40
91 129 31
4 29 94
15 36 7
47 118 49
9 66 86
84 99 68
65 80 77
60 108 91
75 136 43
48 126 70
33 107 21
26 105 93
19 135 37
48 59 66
16 132 75
15 60 60
33 67 3
44 132 73
46 96 30
39 128 53
35 136 8
80 138 42
12 40 54
107 125 20
38 55 81
38 102 56
93 98 61
23 96 9
29 113 24
3 116 55
8 26 94
38 93 12
56 99 97
2 60 14
97 100 37
112 118 41
32 138 23
57 138 69
124 139 66
86 122 89
3 129 27
6 20 92
45 89 95
25 35 89
60 77 42
40 117 2
13 71 64
3 93 44
57 75 16
87 94 55
76 90 2
53 108 14
61 73 97
49 94 95
27 129 63
51 115 35
72 77 79
68 108 7
71 105 39
53 107 78
61 105 20
35 43 9
23 53 28
47 129 79
7 9 86
102 123 51
10 29 11
36 99 46
82 94 21
90 105 41
49 120 23
24 97 47
49 136 16
37 103 54
1 46 27
32 54 52
91 109 46
93 137 48
3 21 44
18 82 76
37 42 2
40 70 45
17 70 66
58 78 42
101 105 24
12 103 67
34 114 61
31 41 39
34 54 88
42 129 3
102 132 54
56 86 55
59 94 22
54 133 77
42 112 44
14 121 45
60 92 59
97 98 61
87 97 91
116 130 31
33 134 90
22 42 67
6 62 8
42 54 41
34 51 62
2 44 48
7 99 65
46 87 38
16 92 49
106 117 20
41 132 25
89 132 95
40 45 74
4 24 18
61 107 100
49 80 12
35 90 83
30 118 41
0 69 58
28 138 100
83 119 62
4 49 21
53 117 99
12 90 2
111 132 78
0 54 25
75 131 31
125 130 4
114 123 13
79 131 32
10 91 93
18 53 6
111 120 9
0 98 68
5 17 42
107 134 14
68 135 63
35 100 60
69 82 25
55 79 96
37 95 42
72 99 73
38 114 86
13 113 78
79 94 53
36 102 57
105 107 73
78 139 93
80 107 29
60 86 2
38 100 32
17 21 40
59 70 49
53 126 3
65 108 42
10 53 60
8 100 80
28 37 64
44 48 57
49 84 39
12 66 15
21 40 89
84 130 22
18 36 83
4 136 73
24 76 97
16 76 72
16 120 41
9 134 82
6 71 82
102 131 28
79 92 62
90 95 16
136 138 10
119 139 61
29 99 8
3 77 100
99 130 56
65 96 73
2 111 87
36 131 90
65 137 32
1 6 57
109 132 55
82 138 55
61 138 71
19 55 8
68 127 8
27 113 89
58 61 28
61 78 24
109 125 63
124 127 67
77 118 83
25 118 59
54 135 18
55 126 43
33 61 76
54 102 8
23 65 49
25 42 52
9 132 98
37 92 100
25 128 67
19 43 37
8 96 21
34 134 47
69 108 21
76 107 42
15 56 80
2 59 18
41 63 98
72 130 49
20 121 40
47 130 9
69 127 91
38 60 22
35 119 50
93 111 80
54 57 8
1 139 14
15 129 16
95 97 12
122 126 28
35 36 88
47 94 84
45 71 17
20 43 94
97 105 9
69 101 26
0 50 51
38 62 35
39 68 37
88 98 10
5 71 96
26 81 66
10 89 67
31 37 80
47 120 81
89 90 69
95 108 2
26 42 16
46 86 29
32 34 52
94 127 27
79 102 18
66 116 84
16 111 91
46 98 15
29 135 2
50 137 60
35 50 95
40 41 47
80 129 39
57 101 18
11 89 39
10 41 44
18 117 86
106 123 47
22 81 5
99 104 79
38 79 25
2 22 53
8 115 14
57 73 100
66 119 42
15 66 50
7 113 31
41 124 50
69 121 50
71 138 28
60 133 65
61 104 35
10 22 73
25 101 60
87 111 14
106 115 97
3 40 32
111 113 71
68 101 93
5 103 98
20 54 88
87 138 79
54 85 2
27 89 10
110 116 33
79 115 28
22 130 6
50 113 49
10 95 53
11 121 27
6 16 16
26 51 12
2 68 84
79 105 17
102 112 19
100 126 49
38 77 16
31 136 28
28 68 10
38 47 30
100 108 37
67 96 27
30 35 100
29 73 63
7 26 84
30 95 37
0 92 100
44 59 10
40 84 16
10 64 40
21 36 86
15 44 51
44 61 1
20 24 84
48 100 85
14 24 3
21 110 33
34 41 11
136 139 93
15 131 12
