3128 80
51 76 14
21 48 52
50 55 38
14 36 99
25 76 44
16 33 4
59 73 63
30 47 4
0 9 63
37 77 47
54 74 2
54 62 93
45 59 90
52 56 36
35 69 10
60 70 69
18 55 50
12 73 40
20 62 97
5 57 6
43 71 12
12 79 69
30 31 62
49 78 31
22 58 98
14 15 46
23 61 26
40 55 60
40 74 87
0 4 31
19 25 11
10 41 90
43 57 8
34 50 96
55 68 21
19 34 60
4 66 19
46 57 78
17 72 83
45 66 12
2 73 48
17 75 55
12 52 5
19 68 12
13 35 94
7 58 82
37 69 22
48 74 44
16 66 14
62 77 50
16 45 61
56 69 55
18 61 78
0 3 75
27 44 40
8 79 58
75 79 46
16 67 37
53 55 5
4 18 81
18 60 27
32 75 54
31 60 1
20 42 92
25 50 98
47 76 14
10 11 1
13 41 37
45 49 49
7 17 16
62 67 94
17 49 40
3 22 33
40 50 53
38 47 5
23 24 33
71 73 32
64 70 65
3 72 52
28 34 40
9 63 100
50 57 90
1 10 18
12 15 26
23 57 90
0 72 3
3 42 55
45 74 12
17 73 40
32 35 76
1 53 85
2 5 37
23 50 21
25 35 46
0 76 100
11 27 19
16 51 69
58 60 67
14 46 92
13 61 42
50 58 19
7 62 63
43 77 65
22 45 57
29 63 45
9 47 67
49 67 44
41 52 45
8 68 56
25 34 15
17 60 79
36 56 41
42 75 26
21 41 11
21 33 19
3 79 54
27 32 4
28 69 38
22 32 87
31 40 17
5 31 78
56 76 12
26 48 99
58 70 27
14 21 8
3 78 81
8 16 15
7 41 56
1 71 99
25 78 48
41 70 71
8 21 3
54 73 35
10 21 16
24 63 41
21 53 49
8 42 69
25 65 2
9 26 50
2 48 98
9 17 68
18 40 54
6 13 1
54 56 83
0 66 68
4 38 98
7 43 36
34 74 70
50 70 95
53 73 71
16 56 84
45 73 52
47 57 20
63 74 46
8 23 52
47 65 98
44 48 32
1 39 40
30 79 5
41 71 64
36 45 56
6 25 13
22 28 98
27 28 8
31 68 91
49 57 91
63 69 38
29 78 63
18 75 86
20 55 15
60 76 47
0 22 35
2 25 56
40 42 8
34 63 66
33 36 57
20 24 11
19 50 7
25 61 87
1 62 3
26 50 36
22 52 35
7 9 3
43 44 40
11 14 86
19 56 51
37 43 95
15 40 68
2 75 48
62 74 65
11 17 21
35 45 80
18 20 72
18 73 11
15 69 59
28 44 79
28 56 42
37 48 28
0 71 64
22 68 28
24 28 5
35 39 39
56 77 61
30 66 76
20 64 26
12 20 39
39 71 50
30 60 15
55 66 23
0 5 72
48 58 58
0 18 50
70 71 93
63 68 20
71 78 20
9 45 89
18 65 11
57 79 2
45 57 56
35 68 15
14 71 1
22 60 30
5 78 45
8 19 70
8 61 14
46 58 50
19 29 65
58 74 54
13 33 50
9 36 49
66 70 91
67 69 11
58 68 94
24 36 16
4 43 70
15 29 70
23 71 12
13 72 26
49 51 80
48 55 42
18 57 15
8 50 31
75 77 90
14 57 73
34 77 69
40 54 76
20 44 76
15 37 30
3 66 39
30 41 31
8 63 22
29 55 60
17 36 64
38 53 45
15 36 91
38 50 87
30 65 41
6 11 99
24 49 82
4 67 18
0 12 49
19 38 24
6 31 26
41 79 99
9 78 16
2 36 86
9 46 77
5 44 35
73 77 32
3 19 87
13 55 75
32 36 46
22 75 80
1 72 21
47 68 35
48 76 81
0 39 77
14 51 98
15 35 82
32 43 8
16 60 94
35 75 55
9 54 21
2 6 49
22 72 56
0 79 23
24 58 50
18 77 88
48 75 27
46 60 47
11 53 91
66 77 2
21 23 50
27 30 28
30 57 37
21 52 25
5 52 83
20 38 17
23 74 8
26 72 63
42 74 54
28 71 76
63 67 98
11 50 71
24 47 65
39 64 15
44 46 56
12 72 54
51 61 32
50 69 86
57 74 27
12 60 83
53 66 28
32 37 65
15 46 30
42 49 22
14 39 23
42 44 93
16 28 71
4 58 49
5 20 85
11 42 75
22 44 83
53 59 9
58 61 12
1 67 9
36 72 82
12 78 98
44 58 14
26 34 33
44 52 87
14 60 22
44 68 73
53 75 35
20 68 90
66 67 64
20 28 24
32 68 63
10 19 53
18 28 36
31 43 13
23 48 80
42 52 19
15 79 74
4 72 37
62 68 29
8 43 49
5 36 59
10 78 20
9 48 79
68 79 54
50 76 74
13 25 23
3 74 95
39 70 12
48 49 50
24 38 54
5 48 77
2 69 71
13 64 35
13 60 41
49 53 59
3 62 79
55 77 39
16 24 13
25 70 61
50 73 48
66 74 96
16 77 47
5 79 39
32 77 19
2 4 77
26 70 85
16 29 83
3 73 97
45 63 46
77 78 98
10 49 95
3 36 18
16 68 35
15 23 35
17 64 72
64 71 80
20 54 88
2 13 45
62 70 22
9 67 18
40 65 84
41 63 72
34 59 96
47 56 27
5 43 83
5 23 49
28 57 88
48 63 15
7 59 70
65 71 98
47 77 55
70 78 7
36 51 6
13 28 18
55 64 43
10 68 81
12 17 58
17 52 10
18 54 22
24 70 25
1 6 45
7 63 84
5 9 35
18 70 32
40 60 50
23 46 4
5 41 54
0 44 4
63 65 91
23 62 24
44 76 62
3 57 18
65 68 56
41 55 84
43 74 13
11 67 55
27 45 83
3 45 68
21 61 54
3 23 92
61 66 23
26 59 26
11 35 3
8 35 29
3 61 10
55 65 46
38 70 16
30 58 37
14 50 91
29 76 95
21 43 41
24 37 76
73 74 18
11 73 62
33 67 40
37 40 6
8 55 41
36 65 66
10 75 90
33 35 7
33 73 90
26 62 3
19 64 31
25 56 9
57 60 62
4 63 72
5 62 44
57 58 47
9 37 77
3 76 77
16 75 62
1 4 24
24 79 52
2 34 34
4 17 91
33 42 32
8 60 36
34 72 59
30 51 91
49 74 95
41 59 45
42 53 74
60 62 3
8 15 49
17 68 57
35 54 83
43 60 49
52 79 22
29 31 1
22 24 47
17 45 77
19 62 52
55 78 63
19 45 5
63 72 21
42 50 52
22 73 75
44 55 71
38 54 87
3 27 42
11 21 78
48 70 79
25 68 55
17 77 47
63 75 5
3 9 53
48 57 66
5 58 22
9 42 29
40 64 41
12 57 43
0 1 62
11 34 39
0 68 72
31 58 74
29 46 36
25 29 18
46 59 85
9 55 68
50 78 40
9 24 75
7 61 45
51 52 73
14 54 16
9 49 18
25 47 89
4 75 68
30 74 29
47 48 99
28 48 40
22 43 44
4 48 6
8 44 32
49 56 57
1 7 1
28 62 50
21 49 89
11 43 45
12 41 80
65 72 10
13 76 48
1 14 83
12 69 58
13 69 33
32 41 19
44 78 17
36 54 86
64 66 66
23 32 56
18 27 48
17 19 58
62 73 28
55 70 1
38 64 27
23 79 18
53 72 76
45 65 92
20 63 81
17 46 75
49 66 40
0 33 12
35 48 97
70 74 8
48 77 13
42 47 40
14 41 54
11 15 69
17 76 80
51 71 7
40 71 40
4 78 67
6 8 36
11 29 57
9 19 11
23 40 22
21 42 58
31 39 75
44 61 99
12 18 36
15 67 76
30 63 9
35 63 50
35 73 54
7 19 55
22 56 33
50 51 66
49 64 55
28 52 57
39 45 5
17 34 64
33 43 11
39 56 95
28 73 38
28 49 48
5 14 51
61 67 84
2 54 96
48 50 82
25 58 87
4 11 99
54 76 24
9 50 11
45 48 39
0 43 47
25 32 26
16 36 79
50 77 100
15 76 59
22 38 8
72 79 73
20 67 53
37 70 97
45 46 23
23 54 43
50 65 87
9 44 21
38 76 32
21 50 66
47 50 23
25 60 60
61 74 56
46 72 3
72 75 63
55 76 51
41 42 14
35 38 72
60 66 25
13 36 74
1 19 27
16 65 97
3 69 69
65 76 73
9 18 27
34 68 14
37 59 57
22 39 39
22 47 52
5 16 67
33 64 99
30 43 1
52 68 92
27 35 98
54 66 71
3 24 50
52 54 52
10 22 4
20 25 93
18 66 12
29 49 66
37 64 6
4 53 98
10 36 7
27 42 94
5 22 50
67 78 17
27 72 50
36 48 54
58 77 66
56 79 75
54 59 81
51 68 55
14 48 20
7 25 88
61 73 84
53 64 66
18 68 89
8 25 60
34 60 9
0 55 66
16 50 6
29 74 72
44 64 5
29 77 75
12 66 95
34 37 28
13 43 45
10 20 24
8 13 9
5 47 7
23 26 53
62 78 63
4 56 56
15 49 26
33 57 21
7 55 28
57 62 3
59 61 37
67 71 60
24 25 31
7 79 62
6 16 31
34 38 46
21 40 58
6 41 64
13 71 97
25 66 62
18 50 67
69 72 18
6 76 12
75 76 58
17 63 20
19 27 8
42 71 74
7 47 14
48 79 9
2 3 42
10 16 90
14 73 38
6 44 42
30 69 31
46 53 48
67 72 53
21 77 22
15 34 27
60 72 49
30 59 1
49 61 20
13 56 91
47 59 67
28 64 51
21 78 53
4 25 85
60 65 81
16 73 59
15 62 79
60 75 9
11 47 44
35 47 48
40 69 95
18 79 29
64 69 10
5 67 15
29 79 58
42 48 74
69 73 51
62 75 59
5 71 89
9 11 99
46 78 46
57 66 73
13 75 54
55 57 47
35 51 82
15 31 3
25 53 46
17 50 54
33 56 80
44 59 50
55 75 48
9 13 87
1 22 70
23 38 36
6 57 84
8 78 62
16 71 85
51 65 7
5 39 93
14 53 100
11 79 1
50 79 56
29 75 66
17 43 33
28 55 98
11 70 93
11 12 95
15 27 93
11 25 66
38 40 76
30 49 5
51 66 36
71 75 76
23 37 38
11 72 75
10 48 36
34 43 89
20 36 80
46 65 26
29 52 41
12 64 95
36 68 62
32 62 55
4 24 69
0 25 42
61 69 22
29 51 7
5 54 40
42 43 69
47 72 32
9 62 93
20 50 25
31 73 24
0 27 9
27 47 48
29 34 79
51 63 47
4 29 100
5 13 96
38 49 41
19 76 95
64 67 60
26 49 100
25 43 97
0 16 36
13 70 8
3 31 6
61 65 27
66 71 58
49 52 59
3 65 13
48 52 21
