2432 140
29 57 94
35 65 96
30 50 7
86 109 41
27 73 100
16 55 51
102 107 11
57 112 63
43 81 86
85 86 73
19 132 36
107 109 78
59 98 81
32 106 83
52 124 43
17 39 55
114 133 39
48 81 74
47 135 22
15 68 1
36 117 40
58 134 6
30 136 10
58 76 33
33 69 69
14 51 93
29 126 55
60 64 44
14 52 65
41 85 1
14 112 82
6 62 64
104 118 96
24 53 35
73 138 16
28 38 58
9 88 87
5 14 48
9 139 14
67 131 74
110 125 81
64 86 4
48 103 68
7 98 38
68 80 47
97 103 13
74 135 2
34 84 68
17 88 10
102 106 90
17 56 63
90 104 49
31 81 8
52 105 80
35 130 15
6 41 88
34 123 23
49 80 76
116 128 3
8 116 14
0 61 84
48 93 34
35 85 16
27 103 100
19 80 41
26 44 99
39 118 82
80 131 36
8 66 13
32 95 22
3 68 62
22 104 37
107 116 13
6 66 12
43 50 23
36 59 71
29 53 17
101 111 35
26 127 53
25 120 1
31 42 44
3 109 56
56 81 67
75 113 91
7 128 22
88 139 15
86 106 30
11 96 37
75 99 5
124 130 8
63 74 15
20 74 78
4 112 95
124 135 14
91 97 68
14 59 91
27 47 15
60 80 36
1 107 20
49 88 71
98 120 80
