7068 120
49 89 90
15 47 72
2 41 33
14 59 31
61 66 92
15 70 56
47 63 62
37 49 18
54 55 91
40 118 2
80 86 6
5 9 2
68 99 23
53 76 66
9 45 97
2 96 38
17 80 56
16 63 40
42 57 87
12 62 86
32 71 28
29 100 59
53 74 1
110 118 8
31 52 16
18 31 93
29 106 89
21 89 8
5 37 33
60 100 81
50 105 14
23 106 12
105 116 62
29 86 61
2 67 65
49 84 47
86 119 14
37 67 30
32 65 73
24 36 94
99 115 54
1 9 61
21 103 40
0 38 26
7 61 75
14 49 36
47 51 82
64 101 98
57 94 33
98 115 32
63 102 2
18 113 41
9 14 53
7 55 3
5 100 18
18 103 24
11 84 100
23 86 63
54 96 26
18 95 89
98 104 64
15 24 55
38 54 58
52 72 62
42 99 76
3 109 88
29 117 47
54 63 69
18 96 43
33 37 45
20 100 64
7 80 85
2 31 26
33 108 59
48 93 62
43 72 27
80 100 5
62 105 15
49 114 39
49 96 64
75 76 86
98 119 22
26 100 44
62 112 81
4 91 91
42 73 86
30 66 37
43 83 39
47 93 20
36 41 91
71 105 56
14 98 51
79 117 91
69 114 2
12 109 66
50 94 31
27 42 43
20 114 70
4 82 58
0 77 35
11 26 14
1 46 44
11 91 46
13 44 25
26 115 61
29 96 11
34 78 70
82 119 79
67 113 60
40 49 47
13 28 9
16 105 80
48 97 69
55 94 49
62 86 17
19 74 30
88 119 99
3 119 29
57 89 24
78 101 20
8 41 39
53 116 91
4 76 61
9 78 53
2 56 78
107 108 16
28 117 27
37 118 15
48 87 33
11 72 59
37 88 79
39 110 83
35 91 16
28 83 50
18 36 89
71 85 55
46 66 98
55 95 73
20 29 88
6 34 80
23 63 13
21 29 48
47 91 79
0 97 96
99 116 29
29 112 33
14 50 29
21 88 19
41 47 50
19 72 13
39 43 36
49 94 28
86 107 24
108 117 64
32 109 19
101 109 20
62 109 23
24 81 16
53 63 85
48 119 13
46 116 82
40 114 96
51 69 30
55 91 82
46 98 43
3 72 19
62 82 94
30 94 24
21 69 89
35 90 87
11 19 62
70 118 95
33 42 13
94 115 63
23 98 37
81 82 32
59 74 69
16 25 33
18 50 57
50 95 17
69 77 48
72 100 48
63 75 58
53 88 17
100 105 8
32 41 21
24 91 81
47 60 40
39 78 43
68 115 68
9 77 21
16 66 33
69 116 68
4 43 8
78 115 29
4 92 82
7 19 81
29 38 99
9 43 6
56 102 98
25 40 16
63 74 52
11 108 76
45 116 57
45 61 98
72 76 38
20 44 7
63 88 69
5 60 49
25 94 22
19 102 78
5 114 94
11 38 80
16 19 96
50 102 8
31 67 81
29 48 99
78 82 69
60 112 61
34 114 67
69 117 68
38 49 82
15 113 26
20 72 90
106 114 87
55 89 89
36 93 5
6 73 90
9 104 9
36 113 14
30 119 87
16 44 13
78 118 30
70 93 90
62 99 7
13 100 47
92 110 90
16 50 24
74 91 48
60 87 65
26 38 83
18 80 46
61 107 47
68 102 47
7 53 77
24 100 22
53 78 59
28 107 56
23 29 20
72 95 46
64 91 5
12 17 88
88 106 25
8 42 80
88 116 53
81 88 68
41 116 60
73 115 64
43 47 81
14 43 82
68 76 12
3 4 100
56 90 53
7 118 31
30 82 8
49 108 78
65 92 93
6 16 94
23 26 33
44 55 98
4 107 18
7 115 63
25 62 51
4 73 96
5 77 85
78 90 98
36 92 17
40 80 6
9 107 28
66 77 99
78 89 33
12 32 38
111 116 36
20 31 43
27 30 94
33 111 40
38 110 1
83 100 41
60 110 65
81 93 73
51 54 96
56 99 99
23 49 96
22 74 55
104 116 51
15 66 77
74 83 63
24 51 90
10 116 64
49 91 57
10 109 42
63 103 90
25 63 26
39 119 8
60 76 73
14 39 43
70 113 33
28 95 50
7 64 100
22 82 46
12 40 25
58 74 60
17 68 78
39 54 95
10 16 26
70 84 77
6 51 16
58 99 86
22 31 28
11 83 60
7 52 21
28 47 14
18 97 47
18 115 79
5 94 94
71 118 59
5 117 38
50 73 2
64 65 92
47 75 45
27 66 74
27 61 75
32 74 76
48 108 91
15 33 26
8 102 59
89 97 63
42 55 54
99 113 21
57 88 69
8 51 22
64 93 89
26 69 15
29 56 91
35 94 6
91 99 25
3 82 46
49 87 74
29 72 42
40 113 46
35 59 63
45 76 26
20 92 77
39 95 4
5 14 52
90 119 75
68 113 30
4 96 68
33 115 62
65 75 95
16 76 59
19 93 85
55 57 43
36 115 65
49 67 70
46 119 8
39 116 83
100 117 54
1 106 13
44 73 60
46 56 55
4 22 17
6 82 67
35 100 43
39 75 24
104 105 8
5 34 69
64 108 25
33 119 63
24 37 90
20 55 56
56 115 73
44 64 24
43 50 93
79 81 39
5 76 48
7 90 79
30 40 12
13 25 99
24 108 40
32 85 24
14 83 11
20 65 14
78 112 51
46 55 39
48 81 4
44 59 37
55 58 77
30 79 94
28 77 63
6 117 11
4 18 97
21 90 65
42 114 54
61 92 90
16 40 33
23 69 53
6 107 8
65 70 52
66 69 18
55 77 34
35 46 73
59 91 38
2 17 26
4 80 93
52 99 38
1 42 63
83 98 99
80 106 16
18 100 96
24 115 68
90 103 25
36 40 35
4 83 16
16 38 20
74 107 7
21 26 89
67 76 32
35 98 21
8 112 62
43 112 28
48 112 69
73 83 99
23 92 8
31 35 13
8 33 39
14 48 24
6 37 99
6 72 32
22 106 78
89 113 4
24 96 1
58 63 27
32 61 44
59 117 27
21 30 28
52 83 47
10 113 19
3 27 75
32 66 59
32 43 66
4 28 15
17 93 79
53 75 8
26 67 16
29 34 86
68 93 67
6 39 20
37 102 39
31 116 82
61 75 22
28 75 10
49 83 2
17 101 16
58 80 9
19 85 77
29 82 85
74 101 88
17 75 52
27 96 10
44 93 97
36 58 1
35 63 17
38 66 28
26 101 42
74 98 19
2 63 12
53 72 32
20 35 25
68 107 86
45 73 61
21 95 59
0 7 87
53 89 43
87 106 13
36 72 28
23 88 39
8 50 12
22 55 41
25 31 49
84 86 22
34 93 63
34 52 7
67 106 68
43 101 64
73 81 61
33 113 86
57 82 23
41 118 76
76 113 50
35 73 10
9 56 98
16 49 20
12 69 34
52 103 35
12 117 41
21 113 49
33 40 25
13 24 10
18 102 95
82 112 8
53 77 38
83 118 47
49 77 100
66 110 42
13 91 80
66 80 23
51 65 89
56 118 74
33 81 96
50 71 21
35 41 50
88 108 24
90 110 3
32 96 14
21 111 55
25 50 89
28 31 31
52 104 41
37 114 77
89 108 90
1 77 13
48 56 2
4 45 81
26 27 42
26 33 94
49 95 28
21 44 77
49 75 67
69 119 13
58 85 79
77 97 47
56 61 85
21 72 13
34 113 79
34 92 98
3 36 41
64 75 82
12 19 1
53 111 38
16 52 72
77 98 60
12 75 38
5 92 2
35 112 83
3 88 21
40 66 29
49 74 79
0 22 66
29 104 83
22 29 100
15 85 4
79 119 29
11 79 51
7 66 100
57 61 82
2 12 63
17 47 88
77 93 8
58 77 89
13 61 42
77 119 65
6 110 26
6 7 16
54 86 35
43 79 18
16 113 73
0 118 39
39 63 93
15 52 92
86 94 94
6 86 51
45 67 95
15 104 21
68 104 3
31 32 26
41 51 75
30 64 4
2 118 4
84 96 60
40 45 81
32 70 53
38 82 40
37 115 29
72 96 39
32 46 6
25 86 83
1 84 31
38 101 88
14 107 35
62 71 48
22 70 19
49 53 100
97 102 26
81 117 24
3 42 50
98 101 75
34 65 40
12 96 32
63 113 73
13 86 38
75 92 89
33 39 59
32 38 48
20 61 56
57 111 50
40 94 70
3 63 18
60 116 49
28 118 38
11 51 24
63 79 45
6 115 79
2 9 35
21 23 68
28 72 43
81 89 46
27 41 26
91 103 4
12 97 91
22 54 68
30 112 25
68 106 36
49 76 29
91 101 14
118 119 12
9 108 49
54 93 30
63 68 82
44 48 20
71 79 73
4 27 86
11 48 46
40 65 8
82 116 32
13 47 90
36 62 28
32 48 47
18 21 82
47 118 71
17 74 35
88 112 28
19 52 46
66 101 79
71 76 13
78 111 18
54 103 17
65 106 73
27 70 72
5 64 43
26 71 25
10 34 88
25 89 3
57 64 28
86 109 21
9 47 76
24 56 64
10 55 3
27 90 6
53 110 40
34 96 37
71 72 18
99 104 81
66 105 80
59 114 58
14 34 7
17 108 66
43 45 81
5 96 52
11 78 60
1 67 26
92 114 64
21 66 34
14 100 87
57 67 32
11 85 34
8 79 31
70 117 91
15 35 17
38 81 57
44 75 39
92 116 83
76 106 83
98 99 95
7 43 87
44 45 18
22 34 72
54 82 73
25 27 20
9 63 93
68 82 13
33 57 57
97 101 62
6 67 30
56 108 43
13 112 19
81 109 15
10 46 25
40 105 86
7 38 15
81 87 6
1 82 46
95 118 43
14 31 72
19 114 14
74 115 94
104 114 66
82 111 62
48 98 30
77 105 98
40 95 69
49 103 73
39 103 81
13 64 10
31 36 50
18 60 37
44 109 10
25 77 77
109 116 97
38 85 38
35 47 74
1 4 61
48 72 97
3 38 56
64 95 76
1 99 44
55 74 11
61 99 19
93 100 29
80 82 36
17 70 18
12 21 54
64 74 49
9 75 26
44 66 2
14 115 76
57 81 33
66 83 71
33 36 27
68 77 10
59 72 83
12 84 71
8 63 98
31 96 12
6 49 90
27 101 47
31 109 46
53 70 1
50 79 95
40 78 97
60 113 34
38 115 69
55 63 79
13 39 99
13 22 13
8 72 59
23 118 6
105 108 12
83 106 66
40 73 1
36 82 87
27 64 14
83 88 71
25 113 23
31 39 54
35 102 98
1 45 55
10 64 77
8 93 17
23 117 90
13 95 26
27 118 43
10 80 27
37 63 74
20 54 21
106 112 62
11 111 82
10 87 25
14 93 92
54 83 59
0 3 76
83 110 59
32 53 7
11 102 74
15 46 11
25 49 6
90 99 98
20 102 63
9 58 61
46 51 22
0 99 78
89 98 79
39 118 47
30 107 24
101 118 47
51 56 60
39 79 50
12 60 79
65 109 20
58 59 31
4 99 80
5 25 92
2 98 85
75 88 60
89 102 19
25 35 40
85 98 23
20 93 88
35 89 42
92 93 43
50 74 98
94 113 59
49 104 33
76 118 9
66 108 20
73 109 92
84 91 4
9 19 51
58 100 54
70 97 62
90 101 4
38 40 74
39 114 64
30 33 93
32 75 7
32 60 3
1 53 36
10 22 34
30 49 89
66 88 73
65 89 54
104 108 26
68 83 20
41 90 62
7 112 59
55 115 18
36 65 82
8 86 66
7 50 27
6 18 49
38 68 63
6 97 21
15 106 7
1 18 88
3 18 17
35 77 86
3 49 13
72 99 30
9 16 31
42 44 79
46 49 94
49 70 5
66 119 10
62 65 74
99 101 49
52 64 62
6 106 24
8 11 52
29 91 63
106 118 1
57 115 40
13 29 61
0 116 38
22 80 11
10 48 50
3 83 91
0 57 69
33 49 76
43 105 79
37 44 77
33 67 20
27 113 19
37 46 53
0 72 75
39 90 100
56 58 52
2 116 99
41 55 97
40 47 19
1 33 35
94 118 74
26 65 21
12 71 54
15 75 22
3 113 33
52 54 18
102 117 6
84 111 68
48 89 49
12 78 31
14 47 51
34 89 10
5 95 3
17 62 90
76 117 99
21 109 23
10 103 85
31 84 81
79 86 99
40 69 97
75 89 93
44 118 36
21 106 47
3 32 99
4 103 31
94 103 24
9 81 98
75 93 62
85 108 34
11 112 84
67 91 72
58 113 39
82 89 23
21 77 14
4 113 1
66 81 11
47 64 53
83 103 74
32 56 97
11 97 19
70 112 70
33 38 29
21 107 46
0 6 30
53 68 87
22 92 46
6 52 51
5 32 21
76 114 37
76 101 27
96 103 12
70 102 75
71 110 84
55 82 37
26 36 56
68 90 20
52 110 10
28 67 5
26 59 16
78 79 2
2 104 90
67 77 99
95 116 11
54 114 19
37 87 31
13 66 1
29 61 33
30 113 84
12 83 45
17 21 93
17 76 15
71 84 89
36 50 75
18 40 57
55 117 98
69 85 93
49 71 24
12 35 6
81 98 46
70 85 19
45 65 86
18 67 10
48 68 96
38 107 37
10 102 5
94 107 8
12 80 38
8 118 8
43 73 71
59 88 19
112 116 87
40 101 22
40 72 8
81 91 73
44 46 2
50 85 86
10 36 29
12 30 50
102 108 3
43 82 46
56 65 70
34 35 25
114 117 73
7 103 42
75 107 65
1 48 68
63 65 33
6 114 80
11 67 64
67 109 2
18 74 71
37 50 100
18 51 27
37 52 79
29 49 10
109 111 73
47 113 94
29 113 17
46 93 85
1 101 10
51 111 83
90 92 24
20 90 24
100 113 85
64 94 82
14 71 86
81 103 9
54 65 19
88 94 97
11 88 34
16 83 90
32 34 64
13 53 75
44 90 43
58 116 20
52 78 87
1 68 85
22 96 7
23 51 85
57 103 96
13 48 42
41 62 96
28 80 33
0 95 73
56 70 50
31 95 12
90 113 84
34 117 92
13 30 41
91 94 64
61 88 73
16 96 81
67 70 34
88 114 10
32 87 10
68 103 35
3 30 43
62 66 86
0 28 99
62 104 57
10 104 72
39 74 49
34 60 60
54 72 31
64 100 82
77 110 94
25 36 52
20 77 50
29 71 86
16 109 31
34 67 41
30 110 41
88 91 97
106 107 20
2 64 38
57 93 67
35 85 95
29 119 52
101 103 35
29 70 34
26 95 23
12 115 58
62 68 73
15 102 51
17 36 56
36 77 38
67 111 21
34 62 15
99 110 44
11 109 36
16 82 82
22 60 98
34 69 19
52 69 8
26 118 28
26 98 1
58 65 44
83 117 22
21 45 79
45 79 81
12 86 14
12 108 48
31 65 77
36 85 34
82 105 63
10 63 13
6 48 40
26 92 47
58 68 53
30 89 33
50 93 61
53 59 84
27 60 35
9 31 63
12 91 59
58 103 40
4 65 80
7 20 75
64 73 94
11 46 75
30 88 4
60 86 19
51 94 56
47 67 57
30 106 100
76 88 96
44 100 100
55 86 44
45 87 45
8 24 100
103 117 56
4 72 82
70 99 30
8 99 40
21 34 36
61 78 49
10 68 91
41 88 52
6 59 19
80 93 59
54 66 29
73 82 60
10 76 13
81 84 72
6 22 14
15 36 82
50 90 88
24 63 84
15 60 71
30 60 28
62 77 4
31 48 55
1 59 52
82 101 62
29 62 12
80 95 26
29 97 96
103 116 18
18 39 72
34 95 73
32 83 64
8 106 16
45 84 76
92 109 97
113 116 72
26 48 40
71 117 89
68 100 49
34 107 39
28 78 13
85 93 33
22 43 40
95 100 75
114 119 85
57 63 69
24 74 8
34 64 68
30 105 93
1 110 21
33 64 41
40 116 16
3 59 4
14 78 88
49 99 54
5 48 70
60 117 16
69 95 31
30 44 96
7 23 53
59 81 77
88 109 3
88 110 14
19 89 10
12 49 89
26 64 92
30 51 20
37 79 65
43 51 42
80 111 17
46 74 10
1 91 18
22 76 14
10 65 84
54 111 82
3 97 35
31 71 20
76 102 29
46 65 46
41 93 92
6 11 77
1 40 17
52 84 22
0 61 58
29 101 71
74 88 60
75 77 15
76 111 7
59 75 61
19 39 17
3 23 21
44 72 79
5 105 28
6 23 20
22 81 68
8 88 16
35 62 49
11 64 84
71 90 47
38 84 68
33 41 47
35 84 97
41 74 57
62 72 24
11 114 92
10 96 45
1 34 4
34 40 17
27 99 80
34 54 1
44 74 28
12 50 24
6 32 2
9 118 9
41 72 60
38 42 9
88 104 86
77 79 22
41 67 46
39 92 62
7 28 69
22 103 88
19 87 2
7 82 98
53 109 76
4 57 11
15 74 48
7 16 11
76 96 97
14 36 17
9 65 100
52 81 4
8 101 9
33 101 73
2 29 88
101 106 77
55 87 47
55 85 8
21 75 2
51 64 92
53 101 34
30 78 86
1 62 88
82 98 34
1 13 47
107 119 47
6 57 26
57 114 59
58 64 32
30 115 24
19 119 2
33 62 65
109 119 35
47 104 69
2 26 63
31 93 40
4 119 100
19 66 21
33 90 97
14 61 53
1 111 54
39 117 52
31 115 31
60 67 42
2 40 85
18 94 79
24 106 43
48 49 85
32 77 58
16 88 51
54 75 49
57 69 98
30 103 42
38 48 72
64 103 35
33 76 23
0 58 91
33 51 98
9 94 36
25 108 4
32 79 36
45 81 91
96 112 20
49 97 93
72 85 68
24 44 48
3 86 27
70 78 29
9 57 81
17 96 62
13 110 37
52 119 27
45 88 23
89 116 60
41 44 96
76 94 27
6 31 42
29 54 68
17 18 53
85 119 31
47 62 77
13 79 75
82 94 15
49 66 87
32 103 17
27 112 100
2 94 59
22 94 38
5 80 28
49 112 77
44 54 30
24 72 58
38 93 79
90 109 3
56 111 10
25 38 33
83 119 69
51 115 2
75 106 13
25 92 3
45 55 93
84 99 56
104 113 33
2 105 53
30 117 92
43 66 58
23 37 5
46 52 49
47 119 88
63 69 85
53 113 3
17 54 50
1 93 77
69 93 19
24 109 76
15 80 38
9 93 57
30 35 90
11 33 14
27 79 11
42 53 82
29 83 9
10 112 81
19 107 55
39 62 65
64 99 33
56 112 96
77 111 18
31 101 100
23 109 70
40 88 80
62 78 33
4 98 94
24 39 92
67 95 49
54 119 83
62 70 63
63 99 92
23 42 85
24 93 32
19 117 95
71 112 17
7 92 28
38 99 67
8 44 35
59 103 13
94 98 25
95 119 31
36 114 70
63 64 22
50 78 73
23 83 30
53 66 96
67 118 32
65 93 49
65 71 100
103 118 37
24 113 80
83 87 55
58 83 58
34 56 76
9 87 25
17 30 60
42 106 47
18 93 19
27 74 34
38 74 57
37 55 81
28 92 88
47 105 25
16 27 27
79 113 81
20 37 18
37 109 99
15 43 26
2 74 23
72 106 21
34 43 25
53 85 45
3 50 18
93 112 76
54 79 52
69 111 10
20 30 26
100 110 5
13 55 74
100 104 81
10 83 81
10 82 7
6 13 80
34 75 89
72 111 71
12 105 5
102 111 91
6 29 46
29 63 38
1 15 84
12 59 64
101 119 95
94 117 91
16 43 36
3 28 23
97 103 44
69 76 82
84 92 8
72 116 78
39 47 12
65 99 1
78 98 61
63 114 39
94 109 85
58 70 49
70 110 7
47 90 51
20 51 20
6 71 12
12 92 50
18 106 93
13 69 8
52 102 97
30 73 4
91 105 17
19 70 70
10 89 50
85 95 79
18 98 92
69 107 55
47 77 32
59 99 33
8 105 3
68 118 63
3 115 29
20 50 28
63 104 59
36 104 40
85 104 81
98 111 38
54 101 71
2 13 95
73 110 75
53 100 95
88 95 28
87 93 57
21 68 72
42 83 2
38 88 56
35 116 39
42 98 81
42 100 75
26 99 37
2 37 72
23 71 11
0 34 20
55 90 42
1 95 43
64 78 95
47 97 59
5 70 47
59 71 94
56 84 56
65 67 51
80 105 84
20 69 13
79 85 53
39 89 99
69 113 61
40 53 9
33 66 16
13 89 20
81 115 45
3 40 93
51 101 71
102 114 9
20 111 93
7 29 63
37 47 32
37 95 21
7 74 9
96 117 3
12 23 56
98 107 15
32 102 10
103 111 1
14 56 37
31 64 80
62 98 94
6 26 89
86 102 35
67 115 97
44 117 30
73 100 61
0 62 49
84 118 86
22 109 50
27 94 58
38 96 10
9 79 48
53 62 46
107 115 80
19 82 71
73 97 29
111 119 97
51 58 46
37 83 98
35 110 79
9 61 51
33 68 45
48 77 13
3 24 58
5 59 56
48 109 5
42 74 34
7 60 61
3 51 17
36 55 12
19 118 52
13 41 61
8 20 51
42 80 83
13 14 84
11 55 62
60 65 40
80 101 16
24 86 85
85 109 34
41 114 71
95 96 17
36 119 57
0 110 40
43 100 27
83 104 17
98 117 12
27 72 86
3 95 63
28 85 92
28 73 42
47 58 16
62 80 89
14 46 45
18 55 48
90 116 21
19 35 58
73 104 92
12 43 78
36 105 22
65 119 31
26 72 83
13 84 100
12 37 30
110 113 15
33 112 35
39 106 47
12 61 99
87 100 19
9 103 1
44 105 52
13 17 87
35 111 59
5 44 71
20 117 43
16 75 14
38 102 73
3 8 38
60 79 14
17 110 3
43 59 77
47 50 68
36 54 25
23 64 35
51 117 47
9 18 90
3 53 44
57 84 28
16 42 37
16 119 89
29 115 44
8 77 84
41 75 70
27 100 17
45 106 78
11 36 77
6 47 71
57 68 31
42 105 6
6 66 55
21 92 17
61 68 20
54 107 82
86 87 9
35 61 53
7 42 81
10 44 53
36 116 12
85 112 65
16 72 73
27 98 54
4 14 52
97 108 52
70 90 46
37 74 64
11 37 5
36 67 83
15 69 11
23 50 24
73 107 89
0 44 7
26 50 82
31 91 34
50 116 27
86 97 48
45 107 17
50 114 36
65 114 94
17 58 86
5 102 25
66 82 80
76 95 66
22 47 92
8 35 91
76 100 66
41 48 70
5 7 23
24 47 44
13 38 80
39 100 80
10 105 31
88 101 55
93 114 40
71 89 53
0 102 23
9 44 13
59 67 29
29 92 85
108 109 43
13 60 78
72 109 61
36 60 83
6 68 51
10 95 17
94 102 35
43 65 15
69 80 70
56 119 100
56 116 98
30 81 8
56 113 10
24 103 47
11 29 42
87 94 85
35 118 36
81 119 27
9 40 54
19 20 74
91 108 4
16 100 17
51 75 22
18 24 90
9 42 94
10 75 92
64 80 5
42 113 89
30 52 49
54 69 48
107 117 84
65 85 84
8 12 47
70 104 28
3 9 6
80 109 94
41 112 97
31 37 45
28 94 99
4 102 45
37 104 77
31 85 63
54 109 72
19 69 54
31 47 87
72 78 55
7 51 25
73 108 23
53 67 20
72 104 94
2 6 14
3 114 3
65 113 81
20 36 68
17 73 86
40 51 32
11 21 88
49 58 63
101 116 99
13 93 27
23 68 74
18 107 71
31 99 82
77 78 80
27 102 50
3 55 89
52 85 99
44 50 53
11 54 74
14 17 18
42 116 78
1 43 82
27 111 33
72 79 27
24 101 35
65 115 45
28 114 82
35 79 35
106 113 41
61 116 9
43 103 90
9 111 88
68 79 55
67 73 6
0 36 66
58 62 50
46 78 44
21 35 27
58 105 60
33 80 25
19 81 8
40 67 14
41 73 29
73 91 74
10 45 35
38 80 94
44 102 63
31 34 43
9 84 26
45 56 91
4 35 35
112 118 79
1 76 48
39 41 92
23 28 44
2 119 30
59 98 84
30 41 9
53 105 100
43 93 67
36 73 50
56 77 92
9 119 38
15 58 55
15 78 100
10 78 68
106 108 51
13 82 43
56 103 4
79 106 97
95 108 10
3 66 96
55 103 10
0 15 99
35 99 76
88 102 93
19 30 26
35 105 9
66 113 68
12 114 58
8 34 43
0 115 20
23 87 12
16 86 27
76 105 57
19 23 58
4 47 35
42 60 3
9 54 47
20 95 83
31 55 89
49 88 75
28 51 71
12 68 66
37 66 26
5 112 85
4 60 16
102 112 48
12 38 55
69 83 20
5 30 27
20 42 10
2 52 1
52 61 18
70 119 93
59 76 63
2 88 29
2 110 1
78 80 88
50 67 19
6 113 3
71 83 40
99 103 53
68 109 17
25 110 11
25 104 83
99 105 80
61 91 27
42 63 19
51 62 47
22 100 27
57 101 51
73 77 86
78 100 93
51 68 33
21 71 60
39 73 55
19 98 11
52 92 21
81 95 24
84 85 40
20 39 58
40 99 52
79 109 24
35 51 4
48 59 77
0 64 43
56 57 100
33 100 83
96 109 98
22 107 49
21 55 32
117 118 76
10 28 4
36 83 74
9 27 21
23 82 78
21 97 57
51 57 73
31 60 23
24 29 88
61 79 30
2 86 41
12 29 24
29 40 63
2 44 12
15 48 66
29 53 31
58 76 19
78 113 23
9 59 29
63 80 67
49 56 56
96 116 14
47 68 8
16 95 16
3 80 58
28 71 24
69 104 53
12 119 5
22 64 58
31 56 33
46 95 35
47 89 29
67 108 54
48 110 56
15 109 22
24 28 85
20 91 66
28 48 86
2 106 8
69 112 96
105 111 55
20 34 97
26 44 58
61 103 36
38 47 77
42 78 65
3 17 85
19 48 51
41 84 11
38 56 2
77 96 49
37 40 90
24 116 79
85 118 22
53 117 72
20 113 29
28 41 70
19 46 11
50 100 95
77 82 18
67 92 77
9 89 68
86 96 100
74 119 66
3 110 63
49 118 50
0 10 46
3 71 77
4 106 85
77 91 95
1 94 33
25 64 86
20 105 54
17 60 29
40 50 36
26 73 69
59 69 35
24 84 36
37 113 21
74 77 40
104 112 8
11 119 61
13 40 48
11 65 95
38 65 74
10 25 34
71 94 24
38 83 18
37 106 27
12 25 33
41 98 57
50 99 40
73 94 66
23 31 8
92 117 14
39 71 31
29 114 47
59 96 23
9 17 66
11 25 59
27 28 81
30 101 61
59 107 60
41 69 94
90 104 76
36 76 21
35 95 40
22 24 72
5 11 60
25 85 69
53 92 7
46 112 70
67 101 56
64 66 8
0 89 47
40 111 33
44 68 26
68 94 80
10 14 10
2 76 43
84 109 58
28 45 65
39 99 17
24 57 98
51 55 100
48 107 61
71 88 61
51 114 26
89 111 25
93 95 15
36 75 10
2 28 76
74 86 76
17 111 54
40 55 33
76 87 23
79 91 10
82 83 6
25 96 54
18 20 69
59 116 26
37 64 92
72 89 96
13 94 7
17 90 46
79 116 56
6 80 76
55 114 24
39 48 48
40 43 60
85 89 23
34 100 98
7 93 37
10 85 59
22 63 24
12 53 17
25 117 96
7 85 48
77 104 63
10 32 83
25 115 37
62 87 40
31 72 1
70 74 5
13 78 52
33 52 28
22 68 53
6 108 82
13 114 38
86 98 65
25 106 81
83 85 43
3 34 51
43 109 24
13 43 99
61 95 34
2 21 80
94 104 97
12 54 1
83 95 72
45 74 86
38 46 44
35 69 72
41 42 30
29 79 90
13 107 72
14 35 15
46 89 79
24 88 46
21 91 42
5 91 6
2 72 79
20 88 50
6 104 60
94 105 55
33 78 20
8 57 82
97 110 33
45 101 46
1 8 96
47 48 72
80 89 20
13 37 8
81 110 92
3 45 94
59 77 24
49 54 90
79 107 79
1 107 83
7 94 16
91 102 5
27 78 74
72 118 62
102 116 13
9 62 91
14 64 57
25 66 55
1 21 77
2 80 47
22 45 92
82 110 92
27 85 59
51 108 2
14 42 51
24 73 21
93 110 79
4 112 12
84 93 60
56 94 23
34 79 46
34 39 52
67 98 63
17 81 16
43 89 60
98 108 94
48 70 88
55 65 73
74 111 74
0 106 25
20 48 16
63 83 34
47 83 61
33 116 73
21 57 14
98 116 34
86 101 78
21 59 8
55 97 12
54 115 21
14 112 26
16 69 27
20 79 66
53 54 28
44 98 43
33 95 73
18 53 99
46 103 44
37 59 50
42 111 57
14 20 62
83 107 90
50 83 8
30 98 78
1 81 99
9 72 48
37 89 59
17 26 58
74 97 86
38 78 41
48 90 22
37 110 85
3 46 27
47 56 14
32 49 75
110 115 100
8 97 4
4 69 99
19 95 48
11 105 56
58 111 2
41 81 24
80 98 48
46 85 25
22 95 90
16 39 55
91 106 79
3 22 10
22 67 9
54 76 1
45 86 78
35 67 98
8 100 58
40 54 23
28 102 31
44 107 70
81 102 65
1 75 97
65 91 72
1 11 67
6 27 3
14 108 65
80 117 67
12 93 92
19 41 18
19 109 1
73 80 51
39 76 31
12 106 83
30 70 68
73 74 12
0 90 69
66 102 13
29 98 91
9 82 82
0 87 82
42 107 2
65 88 75
36 74 48
0 54 11
13 117 41
86 90 91
77 116 58
81 90 58
30 80 70
18 105 50
58 115 25
39 66 54
35 68 33
25 26 78
0 104 90
99 102 60
53 96 14
33 86 69
14 30 90
15 39 11
18 111 52
83 105 35
16 67 91
47 110 71
42 90 3
0 16 71
69 87 66
6 83 96
12 64 22
22 57 8
5 115 93
44 56 72
66 90 79
26 102 38
77 112 34
8 98 11
96 104 86
50 75 79
89 99 49
40 85 45
82 113 52
60 66 33
19 111 12
61 85 90
13 70 71
83 102 60
54 74 21
35 86 28
69 72 57
5 41 11
5 110 24
9 50 23
39 102 55
60 99 47
80 92 46
24 102 80
44 85 83
56 117 22
9 112 18
2 113 97
20 45 45
2 57 10
58 71 23
22 85 73
12 41 35
92 100 60
57 98 78
13 75 20
58 88 22
7 109 1
52 93 61
42 77 33
15 55 44
27 59 79
37 56 21
78 97 62
26 42 20
3 25 87
6 44 95
8 94 26
87 91 87
71 101 84
85 94 65
29 45 67
91 93 91
8 68 45
22 73 10
5 33 42
32 106 8
1 89 61
36 61 15
6 65 97
72 110 56
28 59 88
58 117 27
32 105 58
25 82 4
16 114 17
10 98 1
92 97 45
79 102 33
8 66 31
56 96 54
13 109 23
77 94 78
26 81 54
34 101 93
59 83 44
1 39 54
113 119 92
4 37 20
32 52 16
7 68 47
84 119 69
63 85 71
60 84 3
38 73 51
22 114 72
83 90 91
64 110 12
34 73 89
41 91 36
64 107 77
20 87 73
41 59 44
39 56 63
50 109 36
20 78 85
36 108 42
8 109 67
0 117 1
25 74 7
11 22 11
27 43 60
9 29 88
84 105 63
12 14 76
53 58 46
110 116 91
36 38 81
83 86 58
90 93 81
23 108 80
11 57 92
60 71 52
60 108 31
49 78 82
64 87 50
84 89 61
44 52 64
7 111 31
43 108 21
18 57 73
